ball,bowler_batsman,result,commentary,length,line
63.2,"Ashwin to Green, no run",â€¢,"uses his feet, thrusts bat and pad at it as Ashwin pulls his length back",Good,Leg Stump
63.1,"Ashwin to Green, no run",â€¢,"flatter and straighter. Stays back and looks to steer, misses",Good,Unknown
62.6,"Siraj to Cummins, no run",â€¢,"length ball around middle and leg, defended towards short midwicket",Good,Middle Stump
62.5,"Siraj to Cummins, no run",â€¢,"short of length around middle and leg, defended",Good,Middle Stump
62.4,"Siraj to Cummins, no run",â€¢,"length ball angling in towards the stumps, blocked again",Good,Unknown
62.3,"Siraj to Cummins, no run",â€¢,"fuller around off, comes forward and blocks",Full,Off Stump
62.2,"Siraj to Cummins, no run",â€¢,"length ball around off, stays back and punches it towards mid-off",Good,Off Stump
62.1,"Siraj to Cummins, no run",â€¢,"starts with a short one but it's heading towards the leg side, Cummins ducks under",Short,Leg Stump
61.6,"Ashwin to Green, no run",â€¢,"fuller on the pads, defended towards short midwicket once again",Full,Leg Stump
61.5,"Ashwin to Green, no run",â€¢,"length ball on middle and leg, defended toward short midwicket",Good,Middle Stump
61.4,"Ashwin to Cummins, 1 run",1,pushed towards long-on this time for another single,Good,Unknown
61.3,"Ashwin to Cummins, no run",â€¢,"fuller around off, lunges forward and blocks",Full,Off Stump
61.2,"Ashwin to Green, 1 run",1,"slower around off, Green waits and punches it towards long-off",Unknown,Off Stump
61.1,"Ashwin to Cummins, 1 run",1,"length ball around off, stays back and punches it towards deep extra cover",Good,Outside Off
60.6,"Bumrah to Green, no run",â€¢,"short delivery but down the leg side, Green ducks under without any second thoughts",Short,Leg Stump
60.5,"Bumrah to Green, no run",â€¢,and now he slips in a yorker but Green once again is aware and brings his bat down to keep it out,Yorker,Outside Off
60.4,"Bumrah to Green, no run",â€¢,another bouncer and Green ducks under,Short,Unknown
60.3,"Bumrah to Cummins, 1 run",1,"short of length down the leg side, tucked away past short leg",Good,Leg Stump
60.2,"Bumrah to Cummins, no run",â€¢,a bouncer but down the leg side,Short,Leg Stump
60.1,"Bumrah to Cummins, no run",â€¢,"fuller around off, pushes it back",Full,Off Stump
59.6,"Ashwin to Green, no run",â€¢,"flighted around off, comes forward and pushes it back",Unknown,Off Stump
59.5,"Ashwin to Cummins, 1 run",1,"length ball at the stumps, punched towards long-on",Good,Unknown
59.4,"Ashwin to Cummins, no run",â€¢,"fuller, pushed towards cover",Full,Outside Off
59.3,"Ashwin to Cummins, no run",â€¢,"dropped by Pant. Was tossed up around off, on a good length, Cummins pushes at it, gets an outside edge but Pant fails to catch it",Full,Off Stump
59.2,"Ashwin to Cummins, no run",â€¢,"flatter around off, stays back and defends",Good,Off Stump
59.1,"Ashwin to Cummins, no run",â€¢,"fuller around off, comes forward and defends",Full,Off Stump
58.6,"Bumrah to Green, no run",â€¢,"length ball at the stumps, defended on the leg side",Good,Leg Stump
58.5,"Bumrah to Green, no run",â€¢,"short of length and angling across, Green sways away",Good,Unknown
58.4,"Bumrah to Green, no run",â€¢,"another short one, but this doesn't rise much, Green had taken his eyes off while he was looking to duck under. Gets hit on the biceps",Short,Off Stump
58.3,"Bumrah to Green, no run",â€¢,"brilliant yorker but Green was up to it, gets his bat down in time",Yorker,Unknown
58.3,"Bumrah to Green, (no ball)",1nb,"short of length at the batsman, Green gets behind it and blocks",Good,Unknown
58.2,"Bumrah to Green, no run",â€¢,"another short one, this time down the leg side, Green once again ducks under it",Short,Leg Stump
58.1,"Bumrah to Green, no run",â€¢,bouncer but angling across. The batsman ducks under,Short,Unknown
57.6,"Ashwin to Cummins, no run",â€¢,"tossed up around off and middle, dips at the batsman, defended on the leg side",Full,Off Stump
57.5,"Ashwin to Cummins, no run",â€¢,"fuller around off, gets low and defends",Full,Off Stump
57.4,"Ashwin to Cummins, no run",â€¢,"length ball around off, stays back and defends",Good,Off Stump
57.3,"Ashwin to Green, 1 run",1,"length outside off, pushed towards point for a quick single",Good,Outside Off
57.2,"Ashwin to Green, no run",â€¢,"short of length, uses his feet to defend again",Good,Unknown
57.1,"Ashwin to Green, no run",â€¢,"length ball around off, blocked from the back foot",Good,Off Stump
56.6,"Bumrah to Cummins, no run",â€¢,"a slower one, was looking for a yorker but ends up as a loopy full toss, defended easily in the end",Yorker,Unknown
56.5,"Bumrah to Cummins, no run",â€¢,"a bouncer, just outside off, ducked under",Short,Outside Off
56.4,"Bumrah to Cummins, no run",â€¢,"short of length around off, hops and defends it square of the wicket",Good,Off Stump
56.3,"Bumrah to Cummins, no run",â€¢,"fuller around off, looks to play towards the leg side but the ball hits the outer half and dribbles down the pitch",Full,Off Stump
56.2,"Bumrah to Cummins, no run",â€¢,"fuller around off, pushes it back towards the bowler",Full,Off Stump
56.1,"Bumrah to Cummins, no run",â€¢,"length ball on middle and leg, defended",Good,Middle Stump
55.6,"Jadeja to Green, no run",â€¢,"fuller and flatter around off, defended",Full,Off Stump
55.5,"Jadeja to Green, no run",â€¢,"fuller around off, pushed towards covers, a sliding stop there",Full,Outside Off
55.4,"Jadeja to Green, no run",â€¢,"length ball around off, stays back and defends",Good,Off Stump
55.3,"Jadeja to Green, FOUR runs",4,"Green takes him on now, fuller on the stumps and he has launched it over mid-on, bounces just inside",Full,Unknown
55.2,"Jadeja to Cummins, 1 run",1,"length ball at the stumps, punches it towards extra cover",Good,Outside Off
55.1,"Jadeja to Cummins, FOUR runs",4,"fuller around off, and Cummins smashes it over the bowler's head for four",Full,Off Stump
54.6,"Bumrah to Green, no run",â€¢,"another bouncer, just around the off stump, Green ducks under",Short,Off Stump
54.5,"Bumrah to Green, no run",â€¢,"fuller around off, comes forward and blocks",Full,Off Stump
54.4,"Bumrah to Green, no run",â€¢,"length ball around off, stays inside the line and defends it towards cover-point",Good,Outside Off
54.3,"Bumrah to Green, no run",â€¢,"fuller around off, defended from the front foot although not from the middle of the bat",Full,Off Stump
54.2,"Bumrah to Green, no run",â€¢,a bouncer at the batsman who ducks under it,Short,Unknown
54.1,"Bumrah to Green, no run",â€¢,"length ball around off, stays back and defends",Good,Off Stump
53.6,"Jadeja to Cummins, no run",â€¢,"flatter and quicker around off, stays in the crease and blocks",Good,Off Stump
53.5,"Jadeja to Cummins, no run",â€¢,"fuller around off, driven firmly towards mid-off",Full,Off Stump
53.4,"Jadeja to Green, 1 run",1,"fuller around off, pushed towards mid-off for a quick single",Full,Off Stump
53.3,"Jadeja to Green, no run",â€¢,"length ball around off, stays back and punches it towards midwicket",Good,Off Stump
53.2,"Jadeja to Cummins, 1 run",1,"fuller on the pads, tucked away towards square leg",Full,Leg Stump
53.1,"Jadeja to Cummins, no run",â€¢,"length ball around off, comes forward and blocks, wasn't to the pitch of the ball though",Good,Off Stump
52.6,"Siraj to Cummins, 3 runs",3,"fuller around off and driven through extra cover, they back for the third",Full,Outside Off
52.5,"Siraj to Cummins, no run",â€¢,"short of length around off, hops and defends",Good,Off Stump
52.4,"Siraj to Cummins, no run",â€¢,"a bouncer from Siraj, Cummins ducks under without any discomfort",Short,Unknown
52.3,"Siraj to Cummins, no run",â€¢,"length ball angling in, comes forward and blocks",Good,Unknown
52.2,"Siraj to Cummins, no run",â€¢,"short of length around off, stays back and defends",Good,Off Stump
52.1,"Siraj to Cummins, no run",â€¢,"a short one just outside off, Cummins hops and sways away",Short,Outside Off
51.6,"Jadeja to Green, no run",â€¢,"length ball around off, moves across and defends it on the leg side",Good,Off Stump
51.5,"Jadeja to Green, no run",â€¢,"fuller and flatter around off, pushed back",Full,Off Stump
51.4,"Jadeja to Green, no run",â€¢,"length ball around off, defended again",Good,Off Stump
51.3,"Jadeja to Green, no run",â€¢,"length ball around off, defended from the crease",Good,Off Stump
51.2,"Jadeja to Green, no run",â€¢,"length ball around off, stays back and defends",Good,Off Stump
51.1,"Jadeja to Green, no run",â€¢,"fuller around off, pushed back",Full,Off Stump
50.6,"Siraj to Cummins, no run",â€¢,"length ball at the stumps, turned away towards square leg once again",Good,Leg Stump
50.5,"Siraj to Cummins, no run",â€¢,"length ball at the stumps, flicked towards backward square leg, fielder there",Good,Leg Stump
50.4,"Siraj to Cummins, no run",â€¢,"length ball coming in with the angle, defended from the crease",Good,Unknown
50.3,"Siraj to Green, 1 run",1,"length ball angling in, the ball takes the inner half of the bat and rolls towards square leg",Good,Leg Stump
50.2,"Siraj to Green, no run",â€¢,"length ball in the channel, left alone",Good,Unknown
50.1,"Siraj to Green, no run",â€¢,"fuller down the leg side, misses the flick and is struck on the pads. A loud appeal, especially from the bowler, but it was heading down",Full,Leg Stump
49.6,"Jadeja to Cummins, no run",â€¢,"arm ball just outside off, left alone",Unknown,Outside Off
49.5,"Jadeja to Cummins, no run",â€¢,"length ball on middle and leg, nurdled on the leg side",Good,Middle Stump
49.4,"Jadeja to Cummins, no run",â€¢,"flatter on the stumps, Cummins defends it again",Good,Unknown
49.3,"Jadeja to Cummins, no run",â€¢,"length ball around off, blocked again",Good,Off Stump
49.2,"Jadeja to Cummins, no run",â€¢,"length ball around off, looks to defend from the back foot. The ball hits the outer half and dies down",Good,Off Stump
49.2,"Jadeja to Green, (no ball) 1 run",2nb,"pitched up again, pushes it towards the left of mid-off for a quick single",Unknown,Off Stump
49.1,"Jadeja to Green, no run",â€¢,"fuller around off, pushed towards extra cover",Full,Outside Off
48.6,"Siraj to Green, 1 run",1,"fuller delivery, driven down the ground for a single",Full,Unknown
48.5,"Siraj to Green, no run",â€¢,"slips in a bouncer, but the line is not ideal. Green ducks under it",Short,Outside Off
48.4,"Siraj to Green, no run",â€¢,"standing outside his crease. Length ball around off, defended towards short mid-on",Good,Off Stump
48.3,"Siraj to Green, no run",â€¢,"length ball at the stumps, flicked towards midwicket",Good,Unknown
48.2,"Siraj to Green, no run",â€¢,"length ball at the stumps, pushed on the leg side with a straight bat",Good,Leg Stump
48.1,"Siraj to Green, no run",â€¢,"fuller around off, leans forward into the forward defence",Full,Off Stump
47.6,"Jadeja to Cummins, no run",â€¢,"fuller on the stumps, pushed back gently",Full,Unknown
47.5,"Jadeja to Cummins, 2 runs",2,"fuller on the pads, tickled past short fine leg",Full,Leg Stump
47.4,"Jadeja to Paine, OUT",W,"a big appeal for caught-behind, denied but Rahane has reviewed immediately. Was a length ball around off, it turned and bounced, Paine went for the cut but there is nothing on the HotSpot but Snicko has a spike. Paine has to walk back",Good,Off Stump
47.3,"Jadeja to Paine, no run",â€¢,"fuller outside off, pushed towards cover",Full,Outside Off
47.2,"Jadeja to Paine, no run",â€¢,"fuller again, defended from the front foot",Full,Unknown
47.1,"Jadeja to Paine, no run",â€¢,"fuller around off, pushed towards mid-off",Full,Off Stump
46.6,"Siraj to Paine, 1 run",1,"fuller on the pads, tucked away towards mid-on for a quick single",Full,Leg Stump
46.5,"Siraj to Paine, no run",â€¢,"length ball on the stumps, pushed towards short midwicket",Good,Unknown
46.4,"Siraj to Paine, no run",â€¢,"length ball around off, punched towards mid-off",Good,Off Stump
46.3,"Siraj to Paine, no run",â€¢,"length again, just around off, Paine is right behind it and blocks",Good,Off Stump
46.2,"Siraj to Paine, no run",â€¢,"length ball at the stumps, defended",Good,Unknown
46.1,"Siraj to Head, OUT",W,"got him! Siraj gets stuck in immediately as he comes back. Slants a length ball across, there's a hint of movement and Head is caught nicking to second slip as he looks to punch one away from the body. Awful shot under the circumstances.",Good,Outside Off
45.6,"Jadeja to Green, no run",â€¢,"sharp turn from length outside off, defended back",Good,Outside Off
45.5,"Jadeja to Green, no run",â€¢,"quicker length ball drifting in, defended to short leg",Good,Leg Stump
45.4,"Jadeja to Green, no run",â€¢,squirted back to Jadeja as there's some turn on this one,Unknown,Unknown
45.3,"Jadeja to Green, no run",â€¢,"pushed through quicker outside off, kept out",Unknown,Outside Off
45.2,"Jadeja to Green, no run",â€¢,"drifts in from around the stumps, shows the full face of the bat as he defends",Full,Unknown
45.1,"Jadeja to Green, no run",â€¢,"drifts in one from around the stumps, Green blocks",Unknown,Unknown
44.6,"Ashwin to Head, no run",â€¢,"slider that drifts in, Head is on the backfoot as he defends",Unknown,Unknown
44.5,"Ashwin to Head, no run",â€¢,gets well forward and stabs it back,Unknown,Unknown
44.4,"Ashwin to Head, no run",â€¢,"width on offer, there for the drive, Head hits it hard to short cover",Good,Outside Off
44.3,"Ashwin to Head, no run",â€¢,"eased with the spin to mid-off, nice flight",Unknown,Off Stump
44.2,"Ashwin to Head, no run",â€¢,worked with the angle to midwicket,Unknown,Unknown
44.1,"Ashwin to Head, no run",â€¢,gets well forward and blocks,Unknown,Unknown
43.6,"Jadeja to Wade, OUT",W,"huge appeal for lbw and Jadeja has got his man. Wade reviews reluctantly. Goes too far across to work it to the leg side, given on the field. The leg stump was visible at the point of impact. Ball tracking comes back with three reds, gone!  Did all the hard work, was looking increasingly comfortable against spin.",Unknown,Outside Off
43.5,"Jadeja to Wade, no run",â€¢,"cut away but well stopped by Ashwin at point, good work again",Unknown,Outside Off
43.4,"Jadeja to Wade, no run",â€¢,bunts this shortish delivery to mdiwicket,Short,Unknown
43.3,"Jadeja to Wade, no run",â€¢,"driven nicely into the cover region, can't pierce the infield though",Good,Outside Off
43.2,"Jadeja to Head, 1 run",1,works this past short leg,Short,Leg Stump
43.1,"Jadeja to Head, 2 runs",2,"works this past short fine leg. Fired in, he walked across and tickled this with the pace he had. Good work by Siraj to pull it a metre from the rope as he sprinted back",Short,Leg Stump
42.6,"Ashwin to Wade, no run",â€¢,"fired full on the stumps, kept out",Full,Unknown
42.5,"Ashwin to Wade, no run",â€¢,defends this length ball into the off side with soft hands,Good,Off Stump
42.4,"Ashwin to Wade, no run",â€¢,"dip and turn, Wade is well forward as he shoulders arms",Unknown,Unknown
42.3,"Ashwin to Wade, no run",â€¢,"nicely tossed up outside off, Wade well forward as he smothers that",Full,Outside Off
42.2,"Ashwin to Wade, no run",â€¢,"rolls off the inside edge into the leg side, played down the wrong line",Unknown,Off Stump
42.1,"Ashwin to Wade, no run",â€¢,"drifts in a flatter delivery, defended",Good,Unknown
41.6,"Jadeja to Head, no run",â€¢,"yorker-length on the stumps, kept out",Yorker,Unknown
41.5,"Jadeja to Head, no run",â€¢,"has he got him? Shapes to cut, beaten. Skidded through. Ah, so close",Unknown,Unknown
41.4,"Jadeja to Head, no run",â€¢,works this gently to the leg side,Unknown,Leg Stump
41.3,"Jadeja to Head, no run",â€¢,punched straight to cover,Good,Outside Off
41.2,"Jadeja to Head, no run",â€¢,"excellent stop by Ashwin, throwing himself to his left at cover point. Wade smashed that off the backfoot, he was off for a run that he had to eventually abort",Good,Outside Off
41.1,"Jadeja to Head, no run",â€¢,defended into the off side,Unknown,Off Stump
40.6,"Ashwin to Wade, no run",â€¢,"what a ball! Pushed through quicker, fizz and turn to beat his forward prod",Unknown,Unknown
40.5,"Ashwin to Head, 1 run",1,pushed into the mid-off region for a quick single,Unknown,Off Stump
40.4,"Ashwin to Head, no run",â€¢,"drifts in a flatter delivery, hint of turn but Head has that well covered as he defends",Good,Outside Off
40.3,"Ashwin to Head, no run",â€¢,"nicely tossed up, Head right to the pitch as he smothers that",Full,Unknown
40.2,"Ashwin to Head, no run",â€¢,"works this against the turn to the leg side, flatter in trajectory",Good,Leg Stump
40.1,"Ashwin to Head, no run",â€¢,driven back firmly to the bowler,Unknown,Unknown
39.6,"Jadeja to Head, 1 run",1,works this with the spin to square leg,Unknown,Leg Stump
39.5,"Jadeja to Head, no run",â€¢,works this with the spin into the leg side,Unknown,Leg Stump
39.4,"Jadeja to Head, no run",â€¢,"fired full on the stumps, defended",Full,Unknown
39.3,"Jadeja to Head, no run",â€¢,squeezed back down the pitch to mid-on,Good,Unknown
39.2,"Jadeja to Wade, 1 run",1,gets well outside the line of the stumps and bunts it into the off side for a quick single,Unknown,Off Stump
39.1,"Jadeja to Wade, 2 runs",2,swept with the spin into the gap at deep backward square,Unknown,Unknown
38.6,"Ashwin to Head, no run",â€¢,"has he dropped that? Hands up in the air from Ashwin. We'll need to look at the replay. Fizzy delivery, Head shaped to cut but was cramped for room.  Nah. no edge. ",Unknown,Unknown
38.5,"Ashwin to Head, no run",â€¢,"works this shortish delivery into the leg side, knocks the short leg fielder",Short,Leg Stump
38.4,"Ashwin to Head, no run",â€¢,"skids one through on a length, Head defends back down the pitch",Good,Unknown
38.3,"Ashwin to Wade, 1 run",1,works this with the angle wide of mid-on,Good,Outside Off
38.2,"Ashwin to Wade, no run",â€¢,gets well forward and defends this with soft hands,Unknown,Unknown
38.1,"Ashwin to Wade, no run",â€¢,punched nicely but straight to cover,Good,Outside Off
37.6,"Jadeja to Head, no run",â€¢,goes right back into the crease to block,Unknown,Unknown
37.5,"Jadeja to Head, no run",â€¢,driven against the turn to extra cover,Good,Outside Off
37.4,"Jadeja to Head, no run",â€¢,"whips this to short leg, who is hit on the shin pad as he tries to take evasive action",Short,Leg Stump
37.3,"Jadeja to Head, no run",â€¢,steered to backward point,Unknown,Outside Off
37.2,"Jadeja to Head, 2 runs",2,driven nicely into the gap at extra cover for a couple,Good,Outside Off
37.1,"Jadeja to Wade, 1 run",1,squirts this drive to mid-off,Unknown,Off Stump
36.6,"Bumrah to Head, no run",â€¢,"what a bouncer, zzzzzzzz past Head's ears as he tries to look away",Short,Unknown
36.5,"Bumrah to Head, 2 runs",2,square leg dives over the ball as Wade works it off his pads. Vihari the fielder. Should've done better,Unknown,Off Stump
36.4,"Bumrah to Head, no run",â€¢,once again gets right onto his toes as he defends this short ball,Short,Unknown
36.3,"Bumrah to Head, no run",â€¢,hops back to keep out this quick short ball,Short,Unknown
36.2,"Bumrah to Head, no run",â€¢,"and that fielder comes into play immediately as he works it off his pads uppishly, good stop on the bounce by Shubman Gill",Unknown,Off Stump
36.1,"Bumrah to Wade, 1 run",1,works this between midwicket and mid-on,Good,Unknown
35.6,"Ashwin to Head, no run",â€¢,"rocks back to cut, hits Gill on the shin pad at silly point",Unknown,Outside Off
35.5,"Ashwin to Head, no run",â€¢,"fired full on the stumps, defended",Full,Unknown
35.4,"Ashwin to Head, 2 runs",2,"whips this into the gap at midwicket, this was too short, enough time for Head to turn it away nicely using his wrists",Short,Unknown
35.3,"Ashwin to Head, no run",â€¢,"skids one through on a length, bunted to mid-off",Good,Off Stump
35.2,"Ashwin to Head, no run",â€¢,well forward as he smothers this,Unknown,Unknown
35.1,"Ashwin to Head, no run",â€¢,"tossed up outside off, Ashwin gets this to dip and turn, left alone",Full,Outside Off
34.6,"Bumrah to Wade, no run",â€¢,ripper of a short ball that whizzes past Wade's ears as he ducks under it,Short,Unknown
34.5,"Bumrah to Wade, no run",â€¢,"follows it up with another short ball, ducks under it properly this time",Short,Unknown
34.4,"Bumrah to Wade, no run",â€¢,struck on the helmet as he looks away and ducks. He's immediately taken the helmet off. The thud so powerful that it popped to the cover fielder. A new one comes in from the dressing room. He'll have to undergo a concussion protocol.,Good,Outside Off
34.3,"Bumrah to Wade, no run",â€¢,right on top of the bounce as he bunts this back,Unknown,Unknown
34.2,"Bumrah to Wade, no run",â€¢,hops right back and blocks,Unknown,Unknown
34.1,"Bumrah to Head, 3 runs",3,"squirted off a thickish inside edge past midwicket, a misfield by Shardul Thakur the substitute as he tumbled over and knocked the ball further away trying to pull it back",Short,Off Stump
33.6,"Ashwin to Wade, no run",â€¢,"square turn as this drifts in, Wade adjusts as he defends from the crease",Unknown,Unknown
33.5,"Ashwin to Wade, no run",â€¢,slider that he defends from right back inside the crease,Unknown,Unknown
33.4,"Ashwin to Wade, no run",â€¢,"rocks back to cut, can't pierce the gap. Straight to Agarwal at point",Unknown,Outside Off
33.3,"Ashwin to Wade, no run",â€¢,stabs this away as he takes a step across and then lunges forward,Unknown,Unknown
33.2,"Ashwin to Wade, 2 runs",2,"swept from way outside off to deep square, good diving stop by Siraj as he ran across and nearly lost his pants in the process",Unknown,Outside Off
33.1,"Ashwin to Wade, no run",â€¢,"tossed up on middle, smothered nicely",Full,Middle Stump
32.6,"Bumrah to Head, 2 runs",2,hops back and tucks this off his hip to long leg,Unknown,Off Stump
32.6,"Bumrah to Wade, (no ball) 1 run",2nb,"bunts this towards point for a quick single, Bumrah oversteps so we'll have one more delivery",Unknown,Outside Off
32.5,"Bumrah to Wade, no run",â€¢,ducks under this short ball,Short,Unknown
32.4,"Bumrah to Wade, no run",â€¢,defends this short of length delivery into the off side,Good,Off Stump
32.3,"Bumrah to Head, 1 run",1,"snorter! Lobs off the glove, just balloons over gully. How lucky is Travis Head? What a ball. Surprised by the pace on that bouncer",Short,Outside Off
32.2,"Bumrah to Smith, OUT",W,"got him! What a big wicket against the run of play. Smith shuffles across to tickle this fine, misses it and the ball clips the bails. Smith is wondering how that hit the stumps, but there was no other way the bail was going to come off. What a big moment in the game. Smith was so far across that he thought he had the line covered, apparently not. India are chipping away. His lean run in the series continues.",Good,Outside Off
32.1,"Bumrah to Smith, no run",â€¢,thick outside edge to gully,Unknown,Outside Off
31.6,"Ashwin to Wade, FOUR runs",4,"sees this tossed up, Wade belts that down the ground and Agarwal misfields at mid-off and parries it to the boundary",Full,Off Stump
31.5,"Ashwin to Wade, no run",â€¢,lunges forward and defends this past silly point,Unknown,Outside Off
31.4,"Ashwin to Wade, no run",â€¢,eased back with the spin to mid-off,Unknown,Off Stump
31.3,"Ashwin to Wade, no run",â€¢,gets well forward and smothers this,Unknown,Unknown
31.2,"Ashwin to Wade, no run",â€¢,"slows it down nicely and lands it on a length, defended",Good,Unknown
31.1,"Ashwin to Wade, no run",â€¢,"fired full on the stumps, kept out",Full,Unknown
30.6,"Bumrah to Smith, no run",â€¢,hops across and defends this incoming length ball,Good,Unknown
30.5,"Bumrah to Smith, no run",â€¢,ducks under this short ball that whizzes past his ear,Short,Unknown
30.4,"Bumrah to Smith, no run",â€¢,squirted off an inside edge to short square leg. It's a tentative push as Smith shuffles across to a full delivery. Still doesn't look convincing,Full,Off Stump
30.3,"Bumrah to Smith, no run",â€¢,carefully defends this incoming length delivery,Full,Unknown
30.2,"Bumrah to Smith, no run",â€¢,punches to cover,Good,Outside Off
30.1,"Bumrah to Smith, no run",â€¢,"short of length delivery angling in, Smith shuffles across and defends",Good,Unknown
29.6,"Ashwin to Wade, no run",â€¢,gets well forward and defends this tossed up delivery,Full,Unknown
29.5,"Ashwin to Wade, no run",â€¢,gets well forward and defends this indrifter with soft hands. Every ball is an event at the moment,Unknown,Unknown
29.4,"Ashwin to Wade, no run",â€¢,"loopy delivery outside off, Wade lunges forward and leaves",Unknown,Outside Off
29.3,"Ashwin to Wade, no run",â€¢,"drifts in a full delivery, blocks",Full,Unknown
29.2,"Ashwin to Wade, no run",â€¢,"what a beauty! Drifts, hits the turf and squares him to beat the outside edge. Pant fumbles, Rahane runs back to grab the ball. Wade completely beaten as he played down the wrong line",Unknown,Unknown
29.1,"Ashwin to Smith, 1 run",1,works this shortish delivery to square leg,Short,Leg Stump
28.6,"Bumrah to Wade, no run",â€¢,"goes full and angling in, Wade works it against the line to mid-on, came off an inside edge. Good ball, risky from Wade",Full,Off Stump
28.5,"Bumrah to Wade, no run",â€¢,right back inside the crease as he defends,Unknown,Unknown
28.4,"Bumrah to Wade, no run",â€¢,"length on off, Wade gets a good stride in as he defends",Good,Off Stump
28.3,"Bumrah to Wade, no run",â€¢,"excellent delivery, the nipbacker from length outside off, good leave by Wade as well",Good,Outside Off
28.2,"Bumrah to Wade, no run",â€¢,"back of length outside off, left alone",Good,Outside Off
28.1,"Bumrah to Smith, 1 run",1,squirted away to midwicket for a quick single. Smith on the backfoot as he played this full delivery,Full,Unknown
27.6,"Ashwin to Wade, no run",â€¢,"length ball outside off and spinning away, Wade covers his stumps and leaves it",Good,Outside Off
27.5,"Ashwin to Wade, no run",â€¢,"tossed up outside off, left alone",Full,Outside Off
27.4,"Ashwin to Wade, no run",â€¢,"length ball on the pads, goes for the flick but misses, bounces in front of short leg off the pad",Good,Off Stump
27.3,"Ashwin to Wade, no run",â€¢,"length ball around off, comes forward and dead-bats it",Good,Off Stump
27.2,"Ashwin to Wade, no run",â€¢,"length ball around off, stops at the batsman, Wade was looking to push at it, had to check his shot in the end. Dribbles towards the cover fielder",Good,Outside Off
27.1,"Ashwin to Smith, 1 run",1,"fuller on the pads, whips it towards mid-on for a quick single",Full,Leg Stump
26.6,"Bumrah to Wade, no run",â€¢,"short again but the line is not correct, once again down the leg side, Wade ignores this one too",Short,Leg Stump
26.5,"Bumrah to Wade, no run",â€¢,"length ball in the channel, left alone",Good,Unknown
26.4,"Bumrah to Wade, FOUR runs",4,"fuller around off and a perfect on-drive from Wade, beats the mid-on to his right",Full,Off Stump
26.3,"Bumrah to Wade, no run",â€¢,"banged in short once again but down the leg side, Wade has decided to duck under it once again",Short,Leg Stump
26.2,"Bumrah to Wade, no run",â€¢,"another bouncer from around the wicket, Wade ducks under it once again",Short,Unknown
26.1,"Bumrah to Wade, no run",â€¢,"short outside off, Wade ducks under",Short,Outside Off
25.6,"Ashwin to Smith, no run",â€¢,"length ball on the pads, flicked towards leg slip, just short of the fielder",Good,Outside Off
25.5,"Ashwin to Smith, no run",â€¢,"92.8kph, flatter and quicker around off, Smith thrusts his bat at it",Good,Off Stump
25.4,"Ashwin to Smith, no run",â€¢,"fuller on the pads, swiped away but cannot beat backward square leg",Full,Leg Stump
25.3,"Ashwin to Smith, no run",â€¢,"flatter and quicker, Ashwin mixing his pace well. This one was at 91kph, blocked",Good,Unknown
25.2,"Ashwin to Smith, no run",â€¢,"fuller and slower around off, lunges forward and turns it on the leg side",Full,Off Stump
25.1,"Ashwin to Smith, no run",â€¢,"length ball around off, punched towards mid-on",Good,Off Stump
24.6,"Bumrah to Wade, no run",â€¢,"length ball around off, punched towards extra cover",Good,Outside Off
24.5,"Bumrah to Wade, no run",â€¢,"length ball around off, defended back",Good,Off Stump
24.4,"Bumrah to Wade, no run",â€¢,"a bouncer this time, Wade had no problems ducking under it",Short,Unknown
24.3,"Bumrah to Wade, no run",â€¢,"length ball on middle and leg, turns it towards square leg",Good,Middle Stump
24.2,"Bumrah to Wade, 2 runs",2,"fuller on the stumps, driven down the ground for a couple",Full,Unknown
24.1,"Bumrah to Wade, no run",â€¢,"length ball angling in, defended towards square leg",Good,Leg Stump
23.6,"Ashwin to Smith, no run",â€¢,"length ball at the stumps, defends it on the leg side",Good,Leg Stump
23.5,"Ashwin to Wade, 1 run",1,"fuller around off, driven firmly to the right of mid-off, sneaks in a quick single",Full,Off Stump
23.4,"Ashwin to Wade, no run",â€¢,"length ball coming in after pitching, punched towards extra cover",Good,Outside Off
23.3,"Ashwin to Smith, 1 run",1,"pushes the length ball towards extra cover, off the back foot",Good,Outside Off
23.2,"Ashwin to Smith, no run",â€¢,"length ball on the stumps, defended",Good,Unknown
23.1,"Ashwin to Smith, no run",â€¢,"flighted delivery at the stumps, Smith skips down but gets an inside edge on to the pads",Unknown,Leg Stump
22.6,"Siraj to Wade, no run",â€¢,"fuller around off, driven towards mid-off",Full,Off Stump
22.5,"Siraj to Wade, no run",â€¢,"length ball in the channel once again, left alone",Good,Unknown
22.4,"Siraj to Wade, no run",â€¢,"length ball around off, comes forward and defends once again",Good,Off Stump
22.3,"Siraj to Wade, no run",â€¢,"length ball angling across, left alone",Good,Unknown
22.2,"Siraj to Wade, no run",â€¢,"length ball around off, comes forward and blocks",Good,Off Stump
22.1,"Siraj to Smith, 3 runs",3,"fuller on the pads and that's easy picking for Smith, flicks it towards deep square leg and collects three before the fine leg fielder comes across to field it",Full,Leg Stump
21.6,"Ashwin to Wade, no run",â€¢,"fuller on the stumps, blocked",Full,Unknown
21.5,"Ashwin to Wade, no run",â€¢,"length ball outside off, left alone once again",Good,Outside Off
21.4,"Ashwin to Wade, no run",â€¢,"tossed up outside off, Wade lets it go through",Full,Outside Off
21.3,"Ashwin to Wade, no run",â€¢,"length ball around off, looked like a straighter one, defended",Good,Off Stump
