ball,bowler_batsman,result,commentary,length,line
100.4,"Sundar to Green, no run",â€¢,"full on leg stump, steps out and clips to short midwicket",Full,Leg Stump
100.3,"Sundar to Cummins, 1 run",1,"full on off stump, jabbed to mid-off's right",Full,Off Stump
100.2,"Sundar to Green, 1 run",1,"full at middle and leg, driven down to long-on with the turn",Full,Middle Stump
100.1,"Sundar to Green, no run",â€¢,"good length on leg stump, blocked on the front foot",Good,Leg Stump
99.6,"Thakur to Cummins, no run",â€¢,good length and into the stumps. Watchfully defended into the leg side,Full,Leg Stump
99.5,"Thakur to Cummins, no run",â€¢,"short of a length, 133.4kph, in the corridor and climbing. Left alone",Good,Outside Off
99.4,"Thakur to Cummins, no run",â€¢,"full and very wide outside off, reaches out for that and is beaten",Full,Outside Off
99.3,"Thakur to Cummins, no run",â€¢,"short of a length and some shape away from the corridor, left alone",Good,Outside Off
99.2,"Thakur to Paine, OUT",W,"edged, taken at second slip! So it's fifty and out for Paine. Thakur rewarded. Full outside off, it's a big drive, the outside edge flies at chest height to Rohit who takes it nicely",Full,Outside Off
99.1,"Thakur to Paine, no run",â€¢,"full outside off, 135kph, left alone",Full,Outside Off
98.6,"Sundar to Green, no run",â€¢,played into the off side,Unknown,Off Stump
98.5,"Sundar to Paine, 1 run",1,"full outside off, pushed into the covers and that takes Paine to his fifty from 102 balls. Vital innings from the captain",Full,Outside Off
98.4,"Sundar to Green, 1 run",1,worked into the leg side,Unknown,Leg Stump
98.3,"Sundar to Green, no run",â€¢,"edged! Doesn't carry to slip as it rebounds off Pants leg. Length ball outside off, goes on with the arm, can't call that a chance for Pant and it drops in front of Rahane",Good,Outside Off
98.2,"Sundar to Green, no run",â€¢,worked off the pads to short midwicket,Short,Off Stump
98.1,"Sundar to Green, no run",â€¢,pushed down the leg side,Unknown,Leg Stump
97.6,"Thakur to Paine, no run",â€¢,"back of a length outside off, tighter line, left alone",Good,Outside Off
97.5,"Thakur to Paine, no run",â€¢,"very wide outside off, left alone",Unknown,Outside Off
97.4,"Thakur to Paine, no run",â€¢,"straight, back of a length, defended to mid-on",Good,Unknown
97.3,"Thakur to Green, 1 run",1,"full on the pads, 137kph, clipped to long leg",Full,Leg Stump
97.2,"Thakur to Paine, 1 run",1,"fuller at middle, worked into the leg side and mid-on can't stop the single",Full,Middle Stump
97.1,"Thakur to Paine, no run",â€¢,"good length outside off, nice channel, left alone",Good,Outside Off
96.6,"Siraj to Green, no run",â€¢,"banged in short, he goes across and defends taking the bottom hand off the bat",Short,Off Stump
96.5,"Siraj to Green, no run",â€¢,"short of a length outside off, forced into the on side",Good,Outside Off
96.4,"Siraj to Paine, 1 run",1,tucks this off the stumps backward of square,Unknown,Off Stump
96.3,"Siraj to Paine, no run",â€¢,well across outside off and defends a full delivery,Full,Outside Off
96.2,"Siraj to Paine, no run",â€¢,"full outside off, Paine walks at this and defends to mid-on",Full,Outside Off
96.1,"Siraj to Green, 3 runs",3,"that's nicely timed, a length ball angling in, pushed with a straight bat wide of mid-on",Good,Outside Off
95.6,"Thakur to Paine, no run",â€¢,climbs through to Pant who takes it at chest height. Good comeback after that first delivery,Unknown,Unknown
95.5,"Thakur to Paine, no run",â€¢,"swings away full outside off, Paine shoulders arms",Full,Outside Off
95.4,"Thakur to Paine, no run",â€¢,"full outside off, left alone",Full,Outside Off
95.3,"Thakur to Paine, no run",â€¢,"good length outside off, some shape away, left alone",Good,Outside Off
95.2,"Thakur to Paine, no run",â€¢,"full outside off, left alone",Full,Outside Off
95.1,"Thakur to Paine, FOUR runs",4,"poor delivery to start, full on the pads, flicked through midwicket with excellent timing",Full,Leg Stump
94.6,"Siraj to Green, no run",â€¢,a short ball which he ducks,Short,Unknown
94.5,"Siraj to Paine, 1 run",1,tucked off the hip to deep square,Unknown,Off Stump
94.4,"Siraj to Paine, no run",â€¢,"full at off stump, pushed to the bowler...then Siraj hurls the ball back at Paine who is outside of his ground! That would be have been very interesting with a hit. Paine was busy looking at the toe of his bat",Full,Off Stump
94.3,"Siraj to Paine, no run",â€¢,"this one is left on length, almost carries over off stump",Good,Off Stump
94.2,"Siraj to Paine, no run",â€¢,"that's a tight leave! Comes back sharply off the seam, not far from off stump as it bends into Paine. Well bowled",Unknown,Off Stump
94.1,"Siraj to Paine, no run",â€¢,"back of a length at off stump, 138kph, defended",Good,Off Stump
93.6,"Natarajan to Green, no run",â€¢,"that's nicely played, a confident stride into a full delivery, he ends up right across outside off, drives to mid-off",Full,Outside Off
93.5,"Natarajan to Green, no run",â€¢,"comes forward and drives again, gets a thick inside edge into his boot",Unknown,Unknown
93.4,"Natarajan to Green, FOUR runs",4,"edged! Wide of second slip. Full outside off, tempts the drive, playing away from his body and it's between second slip and gully at catchable height",Full,Outside Off
93.3,"Natarajan to Paine, 1 run",1,"full at off stump, tapped to the on side and they scamper the single",Full,Off Stump
93.2,"Natarajan to Paine, no run",â€¢,fuller and closer to off stump but Paine is able to leave alone,Full,Off Stump
93.1,"Natarajan to Paine, no run",â€¢,"switches the line to round the wicket, wide outside off, left alone",Unknown,Outside Off
92.6,"Siraj to Green, no run",â€¢,"short of a length at off stump, 137kph, defended down by his feet. That's Siraj's 10th maiden in 22 overs.",Good,Off Stump
92.5,"Siraj to Paine, 1 leg bye",1lb,"touch fuller, angled into the pads, deflects towards square leg",Full,Leg Stump
92.4,"Siraj to Paine, no run",â€¢,left alone outside off,Unknown,Outside Off
92.3,"Siraj to Paine, no run",â€¢,"a bouncer, over middle and leg, Paine leaves the bat up as he ducks underneath",Short,Middle Stump
92.2,"Siraj to Paine, no run",â€¢,"good length outside off, 135kph, this zips through to the keeper who takes it on the rise. Nice stuff",Good,Outside Off
92.1,"Siraj to Paine, no run",â€¢,"full outside off, this shapes away nicely and keeps going as it reaches Pant",Full,Outside Off
91.6,"Natarajan to Green, no run",â€¢,"back of a length on middle, 128kph, defended to mid-off. Back-to-back maidens",Good,Off Stump
91.5,"Natarajan to Green, no run",â€¢,"pushed across outside off, 131kph, through to the keeper",Unknown,Outside Off
91.4,"Natarajan to Green, no run",â€¢,"that's more controlled by Green, takes a stride forward and then shoulders arms",Unknown,Unknown
91.3,"Natarajan to Green, no run",â€¢,"good follow up, full and wide outside off, Green chases it miles away from his body without any footwork. Nearly an edge",Full,Outside Off
91.2,"Natarajan to Green, no run",â€¢,"good delivery, back of a length at middle and off, Green leaves this on length rather than line as it shapes back",Good,Off Stump
91.1,"Natarajan to Green, no run",â€¢,"full on leg stump, some swing, takes the pad as Green aims to flick to leg",Full,Leg Stump
90.6,"Siraj to Paine, no run",â€¢,"short of a length outside off, Paine steers it to point with an open face. Good over from Siraj",Good,Outside Off
90.5,"Siraj to Paine, no run",â€¢,"full and wide, left alone",Full,Outside Off
90.4,"Siraj to Paine, no run",â€¢,"nearly drags on! Some fortune there for Paine. Looking to force this away off the back foot, was cramped for room, takes an inside edge",Unknown,Off Stump
90.3,"Siraj to Paine, no run",â€¢,"on off stump, back of a length at 133kph, defended",Good,Off Stump
90.2,"Siraj to Paine, no run",â€¢,"full outside off, hint of shape away, left alone",Full,Outside Off
90.1,"Siraj to Paine, no run",â€¢,"back of a length at middle, touch of seam movement, Paine is a little squared up as he defends",Good,Middle Stump
89.6,"Natarajan to Green, no run",â€¢,"a whip-drive this time, from around off stump, firmly back towards the bowler",Unknown,Off Stump
89.5,"Natarajan to Green, no run",â€¢,"full, wide, driven firmly but straight to cover...that was in the air for a while",Full,Outside Off
89.4,"Natarajan to Green, no run",â€¢,"angled across outside off, left alone",Unknown,Outside Off
89.3,"Natarajan to Green, no run",â€¢,"back of a length at middle, 132kph, defended",Good,Middle Stump
89.2,"Natarajan to Paine, 1 run",1,"short of a length, this hurries Paine a touch, takes the bottom hand off the bat as he works it around the corner",Good,Off Stump
89.1,"Natarajan to Paine, no run",â€¢,"full at off stump, 132kph, defended to cover",Full,Outside Off
89.1,"Natarajan to Paine, (no ball)",1nb,"very wide outside off and moves away further, Green has a flash at it and is nowhere near making contact. He's overstepped",Unknown,Outside Off
88.6,"Siraj to Paine, 1 run",1,"angled into the pads, tucked to fine leg...handy start for Australia",Unknown,Leg Stump
88.5,"Siraj to Green, 1 run",1,"full at off stump, he comes forward and drives again but this time can't beat mid-off",Full,Off Stump
88.5,"Siraj to Green, 5 wide",5w,"that's very short and keeps climbing, evades a diving Pant and that's a bonus four. In fact, called wides",Short,Outside Off
88.4,"Siraj to Green, no run",â€¢,"fuller at off stump, 137kph, defended to mid-on",Full,Off Stump
88.3,"Siraj to Green, no run",â€¢,"short outside off, 135kph, Green comes across and nearly has a nibble at it but think just pulled his bat inside the line",Short,Outside Off
88.2,"Siraj to Paine, 1 run",1,works a back-of-a-length delivery into midwicket,Good,Unknown
88.1,"Siraj to Paine, no run",â€¢,starts with a bouncer which angles down the leg side,Short,Leg Stump
87.6,"Natarajan to Green, FOUR runs",4,"another screaming drive...Green strides forward and meets this with a full face sending it straight of mid-off. A bit for everyone in that over, but ultimately eight runs off it",Full,Off Stump
87.5,"Natarajan to Green, no run",â€¢,"that's loose! A lively first over...Natarajan pushes this wider outside off, Green chases it well away from his body and nearly nicks it to Pant",Unknown,Outside Off
87.4,"Natarajan to Green, FOUR runs",4,terrific response from Green. leans forward into a full delivery and nails the perfect straight drive back past the stumps,Full,Unknown
87.3,"Natarajan to Green, no run",â€¢,"a beauty! Good length at middle and off, starts to come in then nips away off the seam. Skims past Green's edge. Too good",Good,Off Stump
87.2,"Natarajan to Green, no run",â€¢,"angled across full outside off stump, 130kph, left alone",Full,Outside Off
87.1,"Natarajan to Green, no run",â€¢,"over the wicket, full at middle, defended",Full,Middle Stump
86.6,"Siraj to Paine, no run",â€¢,"another bouncer, sails over Paine's back to bring an end to the day",Short,Unknown
86.5,"Siraj to Paine, no run",â€¢,"a bouncer over off stump, he sways out of the way",Short,Off Stump
86.4,"Siraj to Green, 1 run",1,worked into midwicket,Unknown,Unknown
86.3,"Siraj to Green, no run",â€¢,"good length outside off, he shuffles across and leaves alone",Good,Outside Off
86.2,"Siraj to Green, 2 runs",2,"angled into the pads, neatly timed through square leg...careful! For a moment they started for the third there before Green was sent back",Unknown,Leg Stump
86.1,"Siraj to Green, no run",â€¢,"back of a length at off stump, 137kph, defended...Siraj keeping his pace up well",Good,Off Stump
85.6,"Natarajan to Paine, no run",â€¢,"fuller outside off, 131kph, left alone",Full,Outside Off
85.5,"Natarajan to Paine, FOUR runs",4,"short and wide, Paine square drives through point...a late burst of runs for this pair",Short,Outside Off
85.4,"Natarajan to Green, 1 run",1,"poor ball down the leg side, flicked away but straight to fine leg...the efforts of the day showing for Natarajan",Unknown,Leg Stump
85.3,"Natarajan to Green, FOUR runs",4,"he's able to break free this time, full outside off, strides forward and drives handsomely through the covers. Very good from Green after being under the pump",Full,Outside Off
85.2,"Natarajan to Paine, 3 runs",3,"width outside off, square cuts in front of point, doesn't quite have the legs for a boundary",Unknown,Outside Off
85.1,"Natarajan to Paine, no run",â€¢,"round the wicket, full outside off, left alone",Full,Outside Off
84.6,"Siraj to Green, no run",â€¢,"touch too wide, a comfortable one to leave, but that's now 1 run in 35 balls for Green",Unknown,Outside Off
84.5,"Siraj to Green, no run",â€¢,"wider outside off, left alone",Unknown,Outside Off
84.4,"Siraj to Green, no run",â€¢,"excellent delivery! Good stuff from Siraj...short of a length outside off, climbs past the edge as Green has a nervy poke",Good,Outside Off
84.3,"Siraj to Green, no run",â€¢,"good length outside off, 138kph, getting it through nicely as Green leaves it alone",Good,Outside Off
84.2,"Siraj to Green, no run",â€¢,a big appeal for lbw but that looked pretty high...and there's no interest in the review,Unknown,Unknown
84.1,"Siraj to Green, no run",â€¢,"136kph, left alone outside off",Unknown,Outside Off
83.6,"Natarajan to Paine, no run",â€¢,"angled into leg stump, takes the thigh pad",Unknown,Leg Stump
83.5,"Natarajan to Paine, no run",â€¢,"comes round the wicket, solidly defended",Unknown,Unknown
83.4,"Natarajan to Paine, 4 runs",4,"length ball on the pads, nice piece of timing as it flicks it through square leg...they make it an all-run four",Good,Leg Stump
83.3,"Natarajan to Paine, no run",â€¢,"good comeback! Gets it back full outside off, angling across, Paine pushes at it without much footwork and is beaten",Full,Outside Off
83.2,"Natarajan to Paine, FOUR runs",4,"bang! Top shot from the captain. Short of a length outside, Paine latches on and drags a powerful pull through midwicket",Good,Unknown
83.1,"Natarajan to Paine, no run",â€¢,"flash and a miss! Short of a length, angled across, Paine aims a booming square cut",Good,Unknown
82.6,"Siraj to Green, no run",â€¢,"banged in short of a length outside off, defended on the back foot",Good,Outside Off
82.5,"Siraj to Green, no run",â€¢,gets across outside off as he defends a short delivery towards point,Short,Outside Off
82.4,"Siraj to Green, no run",â€¢,"back of a length at off stump, 129kph, defended",Good,Off Stump
82.3,"Siraj to Green, no run",â€¢,"beaten! Short of a length outside off, Green has a fiddle at it as he moves across the crease...good carry to Pant",Good,Outside Off
82.2,"Siraj to Green, no run",â€¢,"on off stump, defended to mid-on",Good,Off Stump
82.1,"Siraj to Green, no run",â€¢,"good length outside off, left alone",Good,Outside Off
81.6,"Natarajan to Green, 1 run",1,"fuller at off stump, Green drives straight and mid-off can't quite cut it off with a dive but takes the pace off it",Full,Off Stump
81.5,"Natarajan to Green, no run",â€¢,"on middle, he's goes back and across, defends",Unknown,Middle Stump
81.4,"Natarajan to Green, no run",â€¢,"makes him play, back of a length at middle and leg, defended to midwicket",Good,Middle Stump
81.3,"Natarajan to Green, no run",â€¢,"length ball outside off, 128kph, shapes away and Green leaves alone",Good,Outside Off
81.2,"Natarajan to Green, no run",â€¢,"well bowled, back of a length at middle and off, moves off the seam and beats the outside edge",Good,Off Stump
81.1,"Natarajan to Green, no run",â€¢,"over the wicket, pushed across full outside off, left alone",Full,Outside Off
80.6,"Sundar to Paine, FOUR runs",4,"short outside off, rocks back and square cuts in front of point",Short,Outside Off
80.5,"Sundar to Paine, no run",â€¢,again he hits short leg as he flicks this firmly,Short,Leg Stump
80.4,"Sundar to Paine, no run",â€¢,flicked to the on side,Unknown,Unknown
80.3,"Sundar to Paine, no run",â€¢,"fuller at middle and off, some drift there, pushed to mid-on",Full,Off Stump
80.2,"Sundar to Paine, no run",â€¢,worked into the on side,Unknown,Unknown
80.1,"Sundar to Paine, no run",â€¢,defended into midwicket,Unknown,Unknown
79.6,"Thakur to Green, no run",â€¢,"tight leave! That's a Gabba leave. Basically traveled over off stump. Back of a length, carries through nicely",Good,Off Stump
79.5,"Thakur to Green, no run",â€¢,"full at middle and off, defended and takes a thick inside edge to the leg side",Full,Off Stump
79.4,"Thakur to Green, no run",â€¢,left alone,Unknown,Unknown
79.3,"Thakur to Green, no run",â€¢,"dropped! Thakur has spilled it himself. A full delivery which Green drove again, this is bunted back to the bowler at waist height. What a moment that could have been. Return catches aren't easy, but that should have been held",Full,Unknown
79.2,"Thakur to Green, no run",â€¢,strides forward into a strong drive which finds mid-off,Unknown,Off Stump
79.1,"Thakur to Green, no run",â€¢,"he's got an outside edge to a yorker, which then squirts to second slop having gone straight into the pitch",Yorker,Unknown
78.6,"Sundar to Paine, FOUR runs",4,"full, down the leg side, Paine sweeps from a standing position and sends it to fine leg. Not a great delivery",Full,Leg Stump
78.5,"Sundar to Paine, 2 runs",2,"goes back again, opens the face and steers this through short third man",Short,Unknown
78.4,"Sundar to Paine, no run",â€¢,plays back to a straight delivery and defends,Unknown,Unknown
78.3,"Sundar to Paine, no run",â€¢,worked into midwicket,Unknown,Unknown
78.2,"Sundar to Paine, no run",â€¢,flicked off the pads but straight into short leg,Short,Off Stump
78.1,"Sundar to Paine, no run",â€¢,"over the wicket, angling down the leg side, padded away",Unknown,Leg Stump
77.6,"Thakur to Green, no run",â€¢,"short and wide outside off, in another situation he may have had a go at that, but it's through to the keeper",Short,Outside Off
77.5,"Thakur to Green, no run",â€¢,"wider outside off, Green not tempted into chasing it...has been some movement with the old ball",Unknown,Outside Off
77.4,"Thakur to Green, no run",â€¢,"in the channel outside off, Green leaves it alone",Unknown,Outside Off
77.3,"Thakur to Green, no run",â€¢,"good length at off stump, defended with a solid clunk off the bat",Good,Off Stump
77.2,"Thakur to Green, no run",â€¢,"full outside off, 136kph, left alone",Full,Outside Off
77.1,"Thakur to Paine, 3 runs",3,"very nice stroke, whips a full delivery off the stumps wide of mid-on",Full,Outside Off
76.6,"Sundar to Paine, 1 run",1,steps to leg and pushes a short-of-a-length delivery into the covers...some more sound effects from Pant behind the stumps,Good,Outside Off
76.5,"Sundar to Paine, no run",â€¢,aims to work this away but gets the outer part of the bat as the face closes,Unknown,Unknown
76.4,"Sundar to Paine, no run",â€¢,"fuller, pushed back down the pitch",Full,Unknown
76.3,"Sundar to Paine, no run",â€¢,flicked into short leg,Short,Leg Stump
76.2,"Sundar to Paine, no run",â€¢,flicked off the stumps to mid-on,Good,Off Stump
76.1,"Sundar to Paine, no run",â€¢,"full at off stump, defended on the front foot",Full,Off Stump
75.6,"Thakur to Green, no run",â€¢,"pushed down the leg side, glances the pad through to Pant",Unknown,Leg Stump
75.5,"Thakur to Green, no run",â€¢,"gets onto the front foot to a half volley, a solid drive but straight to mid-off",Unknown,Off Stump
75.4,"Thakur to Green, no run",â€¢,"short of a length outside off, 132kph, left alone",Good,Outside Off
