ball,bowler_batsman,result,commentary,length,line
21.3,"Lyon to Pujara, no run",â€¢,"short of a length at off, looks to stab that past silly point off the back foot, can't do it and has to scramble back into his crease",Good,Outside Off
21.2,"Lyon to Pujara, no run",â€¢,"length at off, defended off the back foot",Good,Off Stump
21.1,"Lyon to Pujara, no run",â€¢,"good length and into middle stump, punched to mid-on off the back foot",Good,Off Stump
20.6,"Hazlewood to Rahane, no run",â€¢,"full and dipping in at off stump, watchfully defended on the front foot",Full,Off Stump
20.5,"Hazlewood to Rahane, no run",â€¢,"good length and at the stumps, defended from the crease",Good,Unknown
20.4,"Hazlewood to Rahane, no run",â€¢,"good length at leg stump, defended off the back foot",Good,Off Stump
20.3,"Hazlewood to Rahane, no run",â€¢,"good length and cutting away outside off, left alone",Good,Outside Off
20.2,"Hazlewood to Rahane, no run",â€¢,"good length and in the corridor, solidly defended on the front foot",Good,Outside Off
20.1,"Hazlewood to Rahane, no run",â€¢,"good length and just outside off, blocked on the front foot",Good,Outside Off
19.6,"Lyon to Pujara, no run",â€¢,"length and turning into the pads, defended off the back foot",Good,Off Stump
19.5,"Lyon to Rohit Sharma, OUT",W,"holes out to long-on! It's that dip from Nathan Lyon again, luring a batsman out of the crease and then beating him in flight. What a bowler. It's at a middle and leg stump line. Rohit steps out and is soon realising he won't get to the pitch of this. Reaches well in front of his body and sticks with the lofted shot on his mind, but all he can do is lob it up for the fielder running in and to his right. Pretty ordinary after he'd started to look good",Good,Middle Stump
19.4,"Lyon to Rohit Sharma, no run",â€¢,"length and dipping outside off, reaches forward and pushes down the pitch with the turn",Good,Outside Off
19.3,"Lyon to Rohit Sharma, FOUR runs",4,"dropped short outside off, waits on that to turn into him and punches it through the vacant point region off the back foot",Short,Outside Off
19.2,"Lyon to Rohit Sharma, no run",â€¢,"length and turning in outside off, defended on the front foot",Good,Outside Off
19.1,"Lyon to Pujara, 1 run",1,"full at middle stump, steps out and flicks to square leg's right",Full,Middle Stump
18.6,"Green to Rohit Sharma, no run",â€¢,"good length and into the corridor, solidly defended on the front foot",Good,Outside Off
18.5,"Green to Rohit Sharma, no run",â€¢,"short of a length outside off, left alone",Good,Outside Off
18.4,"Green to Rohit Sharma, FOUR runs",4,"gently punched past the bowler and once again it is too much for the fielder! Whew, classy stuff. Full and just outside off. Leans into his half stride and checks his punch. It's been timed perfectly and sprints between bowler and mid-off",Full,Outside Off
18.3,"Green to Rohit Sharma, no run",â€¢,"full at off stump, 141kph, solidly on the front foot to pat this to mid-on",Full,Off Stump
18.2,"Green to Rohit Sharma, no run",â€¢,"good length and jagging away from the corridor, left alone",Good,Outside Off
18.1,"Green to Rohit Sharma, no run",â€¢,"full and just outside off, driven sweetly to short extra",Full,Outside Off
17.6,"Lyon to Pujara, no run",â€¢,down the pitch and flicks a straight delivery to midwicket,Unknown,Unknown
17.5,"Lyon to Pujara, no run",â€¢,uses his feet then kicks it away,Unknown,Unknown
17.4,"Lyon to Rohit Sharma, 1 run",1,"straighter, worked off the stumps backward of square on the leg side",Unknown,Off Stump
17.3,"Lyon to Rohit Sharma, no run",â€¢,"comes down the pitch then pads the ball away, was wide outside off",Unknown,Outside Off
17.2,"Lyon to Rohit Sharma, no run",â€¢,"wider outside off, searching for a drive, left alone",Unknown,Outside Off
17.1,"Lyon to Rohit Sharma, no run",â€¢,"full at off stump, leans forward and defends",Full,Off Stump
16.6,"Cummins to Pujara, no run",â€¢,"good length at off stump, 144kph, defended towards point",Good,Outside Off
16.5,"Cummins to Rohit Sharma, 1 run",1,"a short delivery, gets into a bit of an awkward position but is able to pull to long leg",Short,Leg Stump
16.4,"Cummins to Rohit Sharma, FOUR runs",4,"excellent stroke, full at off stump, a turn of the wrists sends this straight of mid-on. Lovely timing",Full,Off Stump
16.3,"Cummins to Rohit Sharma, no run",â€¢,"short of a length, dropped into the off side...speed gun pushed to 147kph",Good,Off Stump
16.2,"Cummins to Rohit Sharma, no run",â€¢,"full at off stump, 144kph, defended",Full,Off Stump
16.1,"Cummins to Rohit Sharma, FOUR runs",4,"edged, between the slips and the gully...feeling for it away from his body but gets the ball to ground",Unknown,Outside Off
15.6,"Lyon to Rohit Sharma, 1 run",1,"this one turns but is a fraction short, Rohit has time to place it off the back foot into the covers",Good,Outside Off
15.5,"Lyon to Rohit Sharma, no run",â€¢,"full at off stump, turned to the on side",Full,Off Stump
15.4,"Lyon to Pujara, 1 run",1,plays back and steers into space on the off side,Unknown,Off Stump
15.3,"Lyon to Pujara, no run",â€¢,worked from outside off into midwicket,Unknown,Outside Off
15.2,"Lyon to Pujara, no run",â€¢,uses his feet then kicks this back down the pitch,Unknown,Unknown
15.1,"Lyon to Rohit Sharma, 1 run",1,"starts on a wide line outside off, Rohit stretches forward and opens the face to angle the ball towards third man",Unknown,Outside Off
14.6,"Cummins to Pujara, no run",â€¢,was there inside edge? This loops back down the pitch rather than to short leg. A delivery angling in from back of a length,Good,Leg Stump
14.5,"Cummins to Pujara, no run",â€¢,"good leave, angling in at off stump",Unknown,Off Stump
14.4,"Cummins to Rohit Sharma, 1 run",1,"goes for the pull this time, doesn't quite get hold of it towards mid-on",Good,Unknown
14.3,"Cummins to Rohit Sharma, no run",â€¢,"short outside off, defended on the back foot",Short,Outside Off
14.2,"Cummins to Rohit Sharma, no run",â€¢,"length ball outside off, left alone",Good,Outside Off
14.1,"Cummins to Rohit Sharma, no run",â€¢,"full outside off, a nice-looking drive finds mid-off",Full,Outside Off
13.6,"Green to Pujara, no run",â€¢,left alone outside off,Unknown,Outside Off
13.5,"Green to Pujara, no run",â€¢,"angling into leg stump on a full length, dropped into the leg side",Full,Leg Stump
13.4,"Green to Pujara, no run",â€¢,"full outside off, left alone",Full,Outside Off
13.3,"Green to Rohit Sharma, 1 run",1,"over corrects the line, into the pads, tucked to deep square leg",Unknown,Leg Stump
13.2,"Green to Rohit Sharma, FOUR runs",4,"short and wide, Rohit doesn't miss out, carves it through backward point with a powerful square drive",Short,Outside Off
13.1,"Green to Rohit Sharma, no run",â€¢,"short of a length at off stump, defended",Good,Off Stump
12.6,"Cummins to Pujara, no run",â€¢,"edged, short of second slip again! Draws him away from his body a fraction, pushed outside of his pad, but he gets away with it",Short,Outside Off
12.5,"Cummins to Pujara, no run",â€¢,"good length at middle and off, defended towards mid-on",Good,Off Stump
12.4,"Cummins to Pujara, no run",â€¢,"full and straight, 144kph, defended",Full,Unknown
12.3,"Cummins to Pujara, no run",â€¢,"a short ball, angled down the leg side, zips through to Paine as Pujara gets inside the line",Short,Leg Stump
12.2,"Cummins to Rohit Sharma, 3 runs",3,"and again, this time for Rohit, a full delivery at off stump is driven straight down the ground. Labuschagne chases hard and manages to flick it back",Full,Off Stump
12.1,"Cummins to Pujara, 3 runs",3,"full at off stump, eased straight of mid-off",Full,Off Stump
11.6,"Green to Rohit Sharma, no run",â€¢,"back of a length, defended off the thicker outer part of the bat towards gully",Good,Outside Off
11.5,"Green to Rohit Sharma, no run",â€¢,"short of a length, 138kph, defended to the off side",Good,Off Stump
11.4,"Green to Rohit Sharma, 2 runs",2,"full at off stump, driven into the covers, skews in the air a little but very safe as mid-off gives chase",Full,Outside Off
11.3,"Green to Rohit Sharma, no run",â€¢,"this one nips in from a good length, beats the bat and takes the pad but sliding down",Good,Leg Stump
11.2,"Green to Rohit Sharma, no run",â€¢,"full outside off, shaping away, left alone",Full,Outside Off
11.1,"Green to Rohit Sharma, no run",â€¢,"good length at middle and off, defended to the on side",Good,Off Stump
10.6,"Cummins to Pujara, no run",â€¢,"good length at off stump, that may have been scrambled seam, defended off a thick inside edge",Good,Off Stump
10.5,"Cummins to Pujara, no run",â€¢,"targeting the stumps this time, 145kph, worked into midwicket",Unknown,Unknown
10.4,"Cummins to Pujara, 2 runs",2,"good length outside off, steered wide of a diving gully",Good,Outside Off
10.3,"Cummins to Pujara, no run",â€¢,"a bouncer, Pujara ducks",Short,Unknown
10.2,"Cummins to Pujara, no run",â€¢,"defended with bat and pad together, 143kph",Unknown,Leg Stump
10.1,"Cummins to Pujara, no run",â€¢,"angled in at off stump, defended to mid-on",Good,Off Stump
9.6,"Hazlewood to Rohit Sharma, no run",â€¢,"fuller, he comes forward and defends",Full,Unknown
9.5,"Hazlewood to Rohit Sharma, no run",â€¢,played square into the off side from the back foot,Unknown,Off Stump
9.4,"Hazlewood to Rohit Sharma, no run",â€¢,"back of a length outside off, through to the keeper",Good,Outside Off
9.3,"Hazlewood to Pujara, 1 run",1,"short of a length, steered into the point region off the back foot to get Pujara off the mark",Good,Outside Off
9.2,"Hazlewood to Pujara, no run",â€¢,"outside off, left alone",Unknown,Outside Off
9.1,"Hazlewood to Pujara, no run",â€¢,"back of a length at off stump, defended",Good,Off Stump
8.6,"Cummins to Rohit Sharma, no run",â€¢,"good length, in the channel, defended",Good,Unknown
8.5,"Cummins to Rohit Sharma, no run",â€¢,good stride forward and pushes square to the off side,Unknown,Off Stump
8.4,"Cummins to Rohit Sharma, no run",â€¢,solidly behind the line and defends,Unknown,Unknown
8.3,"Cummins to Rohit Sharma, FOUR runs",4,"drives, thick outside edge, gets away with it...goes after a full delivery outside off, playing away from his body, not entirely in control but it runs wide of gully to third man",Full,Outside Off
8.2,"Cummins to Rohit Sharma, no run",â€¢,"full at off stump, 142kph, defended",Full,Off Stump
8.1,"Cummins to Rohit Sharma, no run",â€¢,"very full outside off, pushed to mid-off",Full,Outside Off
7.6,"Hazlewood to Pujara, no run",â€¢,"full at off stump, 141kph, dead-batted to the off side",Full,Off Stump
7.5,"Hazlewood to Rohit Sharma, 1 run",1,"big appeal for lbw! Given not out. Late seam movement here, a good length ball, beats Rohit's edge and takes the back leg. Height always the issue, but it's not a million miles away",Good,Leg Stump
7.4,"Hazlewood to Rohit Sharma, 2 runs",2,"a short delivery, gets inside the line and helps it round the corner with a pull between long leg and deep square",Short,Leg Stump
7.3,"Hazlewood to Rohit Sharma, no run",â€¢,"fuller outside off, comes onto the front foot and defends",Full,Outside Off
7.2,"Hazlewood to Rohit Sharma, no run",â€¢,"offers no shot to this one which nips in from outside off, glances the pad but nowhere near lbw",Unknown,Outside Off
7.1,"Hazlewood to Rohit Sharma, no run",â€¢,"good length at off stump, defended",Good,Off Stump
7.1,"Hazlewood to Rohit Sharma, (no ball) 2 runs",3nb,tucks a straight delivery into square leg...he overstepped as well,Unknown,Leg Stump
6.6,"Cummins to Pujara, no run",â€¢,"a shorter delivery on off stump, defended on the back foot. That's a brilliant over from Cummins",Short,Off Stump
6.5,"Cummins to Pujara, no run",â€¢,"full outside off, 142kph, defended towards backward point",Full,Outside Off
6.4,"Cummins to Pujara, no run",â€¢,"back of a length, angled into the pad, deflects towards short leg",Good,Leg Stump
6.3,"Cummins to Pujara, no run",â€¢,"edged, just short this time! Oh boy. Cummins goes full outside off, draws Pujara onto the front foot, he does well not to push too hard. It reaches Smith on the half volley",Full,Outside Off
6.2,"Cummins to Gill, OUT",W,"edged, taken at slip! Cummins makes his mark straightaway. In that awkward length outside off, uncertain whether to play or leave, takes a thick edge and Smith snaffles it at second. What a bowler he is.",Good,Outside Off
6.1,"Cummins to Gill, no run",â€¢,"full outside off, 136kph, hint of shape away and left alone",Full,Outside Off
5.6,"Hazlewood to Rohit Sharma, no run",â€¢,"nicely bowled, some indecision from Rohit to a good-length ball outside off, started playing then withdrew at the last moment",Good,Outside Off
5.5,"Hazlewood to Rohit Sharma, no run",â€¢,"full outside off, defended on the front foot to cover",Full,Outside Off
5.4,"Hazlewood to Rohit Sharma, no run",â€¢,"short, pushed down the leg side, Rohit chases it with a pull but doesn't make contact",Short,Leg Stump
5.3,"Hazlewood to Rohit Sharma, no run",â€¢,"angled in at off stump on a good length, defended with soft hands",Good,Off Stump
5.2,"Hazlewood to Rohit Sharma, no run",â€¢,"almost turns the face of the bat a little early, this comes off the outer half",Unknown,Off Stump
5.1,"Hazlewood to Rohit Sharma, no run",â€¢,"good length at middle and off, 136kph, defended back down the pitch",Good,Off Stump
4.6,"Starc to Gill, no run",â€¢,defended on the back foot to the off side,Unknown,Off Stump
4.5,"Starc to Gill, no run",â€¢,"full at off stump, 145kph, defended to mid-off",Full,Off Stump
4.4,"Starc to Gill, no run",â€¢,"good length, pitches just outside off and angles across, left alone",Good,Outside Off
4.3,"Starc to Gill, no run",â€¢,"gets this fuller but it's wide outside off, 143kph, left alone",Full,Outside Off
4.2,"Starc to Gill, FOUR runs",4,"short outside off, Gill stands tall and square drives in front of point...terrific shot",Short,Outside Off
4.1,"Starc to Gill, 2 runs",2,"full on off stump, closes the face and squeezes it through midwicket",Full,Off Stump
3.6,"Hazlewood to Rohit Sharma, no run",â€¢,"full and straight, 137kph, driven back to the bowler",Full,Unknown
3.5,"Hazlewood to Rohit Sharma, no run",â€¢,"short of a length at off stump, worked back down the pitch",Good,Off Stump
3.4,"Hazlewood to Rohit Sharma, 2 runs",2,tucked off the pads through square leg,Unknown,Off Stump
3.3,"Hazlewood to Rohit Sharma, no run",â€¢,defended on the front foot,Unknown,Unknown
3.2,"Hazlewood to Rohit Sharma, no run",â€¢,"full at off stump, 137kph, defended to cover",Full,Outside Off
3.1,"Hazlewood to Gill, 1 run",1,"angled into the pads, worked down to long leg",Unknown,Leg Stump
2.6,"Starc to Rohit Sharma, no run",â€¢,"good length outside off, 143kph, left alone",Good,Outside Off
2.5,"Starc to Rohit Sharma, no run",â€¢,"that's a good one! Movement this time. Starts on middle and off, nips away off the seam and beats the edge",Unknown,Off Stump
2.4,"Starc to Rohit Sharma, no run",â€¢,"angled across, and keeps going straight, through to the keeper",Unknown,Unknown
2.3,"Starc to Rohit Sharma, no run",â€¢,"fuller, outside off, 145kph and left alone",Full,Outside Off
2.2,"Starc to Rohit Sharma, no run",â€¢,onto the back foot and steers a short delivery to the off side,Short,Off Stump
2.1,"Starc to Rohit Sharma, no run",â€¢,"short of a length outside off, 141kph, defended towards point",Good,Outside Off
1.6,"Hazlewood to Gill, no run",â€¢,"fuller, at off stump, Gill quite deep in the crease and takes his bottom hand off the bat as this hits the splice",Full,Off Stump
1.5,"Hazlewood to Gill, no run",â€¢,"this one climbs past the outside edge from short of a length, Gill pulls his bat away but think he was beaten",Good,Unknown
1.4,"Hazlewood to Gill, no run",â€¢,"full outside off, left alone, and this one reaches Paine at his bootlaces",Full,Outside Off
1.3,"Hazlewood to Gill, no run",â€¢,"short of a length at off stump, defended to mid-on",Good,Off Stump
1.2,"Hazlewood to Gill, no run",â€¢,"back of a length outside off, 134kph, defended to point",Good,Outside Off
1.1,"Hazlewood to Gill, no run",â€¢,"on off stump, full, defended",Full,Off Stump
0.6,"Starc to Rohit Sharma, no run",â€¢,"full, outside off, 143kph and left alone...a range-finding over for Starc",Full,Outside Off
0.5,"Starc to Rohit Sharma, 2 runs",2,"nicely played, confidently onto the front foot, pushes through the line of a full delivery through the covers",Full,Outside Off
0.4,"Starc to Rohit Sharma, no run",â€¢,"full at off stump, 141kph, makes him play and it's solidly defended to mid-off",Full,Off Stump
0.3,"Starc to Rohit Sharma, no run",â€¢,"it's certainly going through nicely, this is just a little wide and easy for Rohit to leave well alone",Unknown,Outside Off
0.2,"Starc to Rohit Sharma, no run",â€¢,"fuller, outside off at 142kph, significant carry again as Paine takes this on the rise at shoulder height",Full,Outside Off
0.1,"Starc to Rohit Sharma, no run",â€¢,"pushed across wide outside off, reaches Paine above head height from a reasonably full length",Full,Outside Off
