ball,bowler_batsman,result,commentary,length,line
61.3,"Lyon to Pant, no run",â€¢,"once again the line is wide of off stump, and Pant is happy to leave. For now",Unknown,Outside Off
61.2,"Lyon to Pant, no run",â€¢,"tossed up wide of off stump, exaggerated turn and bounce after Pant decides to leave",Full,Outside Off
61.1,"Lyon to Pant, 2 runs",2,tossed up outside off and he's down the track immediately for a sliced drive to the left of deep backward point,Full,Outside Off
60.6,"Cummins to Pant, 1 run",1,"short, gets up to head height over the stumps, but Pant is in position quickly, stepping fully back and across to swivel and hook downwards, towards long leg",Full,Leg Stump
60.5,"Cummins to Pant, no run",â€¢,"back of a length, angling into the stumps, gets back and across and defends solidly",Good,Unknown
60.4,"Cummins to Pant, no run",â€¢,"full, angling into the stumps, gets forward for a soft-hands push into the covers. He's looking for one but it's too close to the short cover fielder",Full,Outside Off
60.3,"Cummins to Pant, no run",â€¢,"full, angling into off stump, blocked into the covers",Full,Outside Off
60.2,"Cummins to Pant, FOUR runs",4,"edged and finds the gap. Back of a length, angling into the fourth-stump channel and straightening off the deck. Feels for it, and the edge runs away between second slip and gully",Good,Outside Off
60.1,"Cummins to Pant, no run",â€¢,"banged in short, angling over the stumps, ducks down low to get under it",Short,Unknown
59.6,"Lyon to Pujara, no run",â€¢,"flight and dip outside off, two steps out to block it back towards the bowler",Unknown,Outside Off
59.5,"Lyon to Pujara, no run",â€¢,"flat length ball turning from outside off, defended back down the pitch",Good,Outside Off
59.4,"Lyon to Pujara, no run",â€¢,"down the track to the tossed-up ball on off stump, whips it to the right of the forward square leg fielder and sets off for a risky run. Sent back, wisely, and a better throw might have had him in trouble. Cummins' throw takes the keeper away from the stumps, though",Unknown,Off Stump
59.3,"Lyon to Pujara, no run",â€¢,"flatter and quicker length ball on off stump, gets his front pad out of the way to block to short midwicket",Good,Off Stump
59.2,"Lyon to Pujara, no run",â€¢,"length ball spinning in towards off stump, defended to short midwicket",Good,Off Stump
59.1,"Lyon to Pujara, no run",â€¢,"down the track to the flighted ball outside off, uses his wrists to work that to forward square leg",Unknown,Outside Off
58.6,"Cummins to Pant, no run",â€¢,"full, angling across to off stump, blocked to mid-off",Full,Off Stump
58.5,"Cummins to Pant, no run",â€¢,"length ball slanting away from off stump, left alone",Good,Off Stump
58.4,"Cummins to Pant, no run",â€¢,"short again, down leg this time, and Pant can't connect with the hook",Short,Leg Stump
58.3,"Cummins to Pant, 2 runs",2,"short, gets up to around chest height on off stump, and Rishabh Pant gets his 1000th Test run with a pull through square leg",Short,Off Stump
58.2,"Cummins to Pant, no run",â€¢,"fullish, angling across to off stump, defended to short extra-cover",Full,Outside Off
58.1,"Cummins to Pant, no run",â€¢,"length ball angling across to off stump, defended into the mid-off region",Good,Off Stump
57.6,"Lyon to Pujara, FOUR runs",4,"just a touch short again, turning towards leg stump, and he goes deep in his crease to whip-pull this fine of the man at short fine leg",Short,Leg Stump
57.5,"Lyon to Pujara, no run",â€¢,"flat length ball spinning in from outside off, presses forward and clips towards square leg",Good,Outside Off
57.4,"Lyon to Pujara, no run",â€¢,"down the track now, clips this one from middle stump to midwicket",Unknown,Middle Stump
57.3,"Lyon to Pujara, no run",â€¢,"good ball, flight and dip outside off, and it's quick so Pujara can't get out of his crease. Presses forward to defend, and the inside edge runs away to the right of the short leg fielder",Short,Outside Off
57.2,"Lyon to Pujara, 2 runs",2,"a touch short again, the line is straighter, worked away through backward square leg",Short,Leg Stump
57.1,"Lyon to Pujara, no run",â€¢,"a touch short, but lots of turn and bounce so Pujara has to defend despite shaping for the back-foot punch through the covers",Good,Outside Off
56.6,"Cummins to Pant, no run",â€¢,"ooh, dangerous. Length ball slanting away from off stump, and he has an open-faced poke at it. Off the outside half of the bat towards gully",Good,Outside Off
56.5,"Cummins to Rahane, OUT",W,"gone, the big man has taken the big wicket. Every time Cummins comes into the attack, you expect something to happen. Short ball, and it follows Rahane as he looks to sway out of the way. Caught in two minds, between leaving and ramping it over the slips, and he ends up caught behind with the ball grazing the face of his bat. He was looking to play his shots, and the risks were always apparent. Similar dismissal to the one at Ranchi against the same bowler back in 2017",Short,Outside Off
56.4,"Cummins to Pujara, 3 runs",3,"back of a length marginally outside off, and Pujara rocks back to punch through cover point. First time he's attacked Cummins by my reckoning",Good,Outside Off
56.3,"Cummins to Pujara, no run",â€¢,"bouncer over off stump, ducks under it",Short,Off Stump
56.2,"Cummins to Pujara, no run",â€¢,"back of a length close to off stump, hops to defend it and then wrings his bottom hand after playing the ball. It hit the bottom of his bat and jarred his hand. Kept a bit low",Good,Off Stump
56.1,"Cummins to Rahane, 1 run",1,"back of a length, angling into off stump, steps across and tucks it through square midwicket",Good,Off Stump
55.6,"Lyon to Pujara, no run",â€¢,"flight again, and Pujara jumps out to meet it on an off-stump line and looks to whip to mid-on. Lyon dives to his right to intercept",Good,Off Stump
55.5,"Lyon to Pujara, no run",â€¢,"down the track and Lyon bowls quicker and straighter. Lots of turn and bounce, and Pujara stretches out to meet it with pad. This one's turning down leg",Unknown,Leg Stump
55.4,"Lyon to Pujara, no run",â€¢,"tossed up slower, not too far outside off, stretches out and defends with the turn towards short leg",Full,Outside Off
55.3,"Lyon to Pujara, no run",â€¢,"appeal for a catch at short midwicket after Pujara steps out and fails to reach the pitch of the ball. Looks to flick, and I think the ball may have spun past his inside edge and lobbed up off the front pad. Yup, thats what happened.",Short,Off Stump
55.2,"Lyon to Rahane, 1 run",1,"back of a length close to off stump, punched to the left of mid-off",Good,Off Stump
55.1,"Lyon to Rahane, SIX runs",6,"wham. Rahane is looking to play his shots here, even after getting beaten twice last over. Down the track to a flighted ball on a straightish line, and just carts it with the spin over wide long-on",Good,Outside Off
54.6,"Hazlewood to Pujara, no run",â€¢,"short on off stump, gets up to shoulder height or thereabouts. Gets right behind it to defend with soft hands",Short,Off Stump
54.5,"Hazlewood to Rahane, 1 run",1,"fullish outside off, gets on the front foot to push into the cover point region",Full,Outside Off
54.4,"Hazlewood to Rahane, no run",â€¢,"beaten again. This time the length is shorter, and he was looking to jab that away, square or behind square, with an open face",Good,Unknown
54.3,"Hazlewood to Rahane, no run",â€¢,"ooh, that's a wafty drive from Rahane. Not quite full enough, wide-ish line, and he goes hard at it away from his body. Nips away off the seam to beat him",Full,Outside Off
54.2,"Hazlewood to Rahane, 2 runs",2,"full, angling into middle stump, clipped wide of mid-on, calling twotwotwo immediately",Full,Outside Off
54.1,"Hazlewood to Rahane, no run",â€¢,"length ball on off stump, just a hint of shape in maybe, and Rahane stays on the back foot to defend right under his eyes",Good,Off Stump
53.6,"Lyon to Pujara, FOUR runs",4,"just a touch short, no more, and Pujara rocks back in a flash and pulls firmly to the right of square leg. Opened up nicely at the hips to make himself room to free his arms",Short,Leg Stump
53.5,"Lyon to Pujara, no run",â€¢,"down the track again, gets to the pitch of this and whips to square leg",Unknown,Leg Stump
53.4,"Lyon to Pujara, no run",â€¢,"down the track to a flighted ball close to off stump, clips towards straight midwicket",Unknown,Off Stump
53.3,"Lyon to Rahane, 1 run",1,"back of a length outside off, doesn't turn in too sharply, and Rahane can punch to the left of mid-off",Good,Outside Off
53.2,"Lyon to Rahane, no run",â€¢,"flat on off stump, stays back and defends into the on side",Good,Off Stump
53.1,"Lyon to Rahane, no run",â€¢,"turning down the leg side, goes back and clips to backward square leg",Unknown,Leg Stump
52.6,"Hazlewood to Pujara, no run",â€¢,"length ball on off stump, blocked to short extra-cover",Good,Outside Off
52.5,"Hazlewood to Pujara, no run",â€¢,"short, rising over off stump. Gets on top of the bounce and drops it into the pitch with the softest of hands",Short,Off Stump
52.4,"Hazlewood to Pujara, no run",â€¢,"length ball on off stump, defended to short extra-cover",Good,Outside Off
52.3,"Hazlewood to Pujara, FOUR runs",4,lucky. Looks to sway away from a short ball but leaves the bat pointing up. The ball ricochets off the edge and flies over the slips cordon,Short,Outside Off
52.2,"Hazlewood to Rahane, 1 run",1,"length ball close to off stump, gets on the front foot to steer this behind point with an open face",Good,Outside Off
52.1,"Hazlewood to Rahane, 4 runs",4,"shot. That's driven on the up. Fullish length ball, fifth-stump line, and he drives it through cover point. Slows down as it approaches the boundary with backward point and cover giving chase, but they run four anyway",Full,Outside Off
51.6,"Lyon to Pujara, no run",â€¢,"goes well wide of off stump now, and Pujara can stretch out and kick it away without too much bother",Unknown,Outside Off
51.5,"Lyon to Pujara, no run",â€¢,"down the track again, gets to the pitch of this off-stump ball and clips to forward square leg",Unknown,Off Stump
51.4,"Lyon to Pujara, no run",â€¢,"down the track to the tossed-up ball outside off, blocked back towards the bowler",Unknown,Outside Off
51.3,"Lyon to Rahane, 1 run",1,"back of a length, spinning in from just outside off, goes back to work it through midwicket",Good,Outside Off
51.2,"Lyon to Rahane, no run",â€¢,"ooh, that's square turn as Rahane makes room to cut. Pitched wide of off stump, and it would have missed leg stump easily. Smacks into his back thigh. Big puff of dust where the ball hit the turf",Unknown,Outside Off
51.1,"Lyon to Rahane, no run",â€¢,"a touch short, spinning in from wide of off, goes back to stab towards point",Short,Outside Off
50.6,"Hazlewood to Pujara, no run",â€¢,"back of a length on off stump, defended to short extra-cover",Good,Outside Off
50.5,"Hazlewood to Pujara, no run",â€¢,"another blow. Banged in short again, and this one jags in sharply from outside off, leaving Pujara with nowhere to go. This hit the front of his helmet as he tried to sway out of the line, the ball just kept following him. He looks okay, but the physio's back on the field to have a look. The blow knocked the stem guard off his helmet",Short,Outside Off
50.4,"Hazlewood to Rahane, 1 run",1,"length ball close to off stump, lets it come on and steers behind point with soft hands",Good,Outside Off
50.3,"Hazlewood to Rahane, no run",â€¢,"full, angling into off stump, blocked to short cover",Full,Outside Off
50.2,"Hazlewood to Rahane, no run",â€¢,"back of a length, angling into off stump, gets back and across to clip watchfully to short leg",Full,Off Stump
50.1,"Hazlewood to Rahane, FOUR runs",4,"short, angling down leg, gets up above shoulder height but the line allows Rahane to swivel and roll his wrists on top of the bounce to hook it down to the fine leg boundary",Short,Leg Stump
49.6,"Lyon to Pujara, no run",â€¢,"down the track, and Lyon goes up in appeal as Pujara plays a defensive jab and is beaten by turn to get hit on the pad. Was a long way down, and impact was just outside off by my reckoning, but what will the umpire say about the batsman's intent? It's been reviewed. No shot offered is what he says. I genuinely can't believe this. Bat does finish behind his pad, but the turn has genuinely beaten him. Ball tracking shows the ball bouncing over the stumps.",Unknown,Outside Off
49.5,"Lyon to Pujara, no run",â€¢,nice flight wide of off stump and the ball jumps at Pujara as he steps out. Lifts his bat out of the way and lets it hit his thigh pad,Unknown,Outside Off
49.4,"Lyon to Pujara, no run",â€¢,"nice length on off stump, good stride forward to block it back to the bowler",Good,Off Stump
49.3,"Lyon to Pujara, no run",â€¢,"tossed up a little wider, steps out and whips it back to the bowler",Full,Outside Off
49.2,"Lyon to Pujara, no run",â€¢,"down the track comes Pujara, whips this from off stump to forward square leg",Unknown,Off Stump
49.1,"Lyon to Rahane, 1 run",1,"tossed up on off stump, clipped to the left of mid-on, who's deep enough to allow the single",Full,Off Stump
48.6,"Hazlewood to Pujara, no run",â€¢,"steep bounce in the corridor, and Pujara lifts his bat high over his head to ensure the ball passes him uneventfully",Full,Outside Off
48.5,"Hazlewood to Pujara, no run",â€¢,"full on off stump, gets on the front foot to push towards extra-cover",Full,Outside Off
48.4,"Hazlewood to Pujara, no run",â€¢,"short, angling down leg, steps across and lets it go past his back",Short,Leg Stump
48.3,"Hazlewood to Pujara, no run",â€¢,"full, angling into the stumps, blocked towards mid-on",Full,Unknown
48.2,"Hazlewood to Pujara, no run",â€¢,painful! That's really hurt Pujara. This bounces from short of a length. He drops the bat and is in trouble here. The ball straight into the bottom hand.,Good,Unknown
48.1,"Hazlewood to Pujara, no run",â€¢,"past the edge! A lovely delivery. Short of a length, starts to come back and then holds its line off the seam",Good,Off Stump
47.6,"Lyon to Gill, OUT",W,"he's done it! Gill goes for 91. That's lovely bowling from Lyon. A wider line outside off, draws a drive from Gill away from his body, takes the edge and a neat catch at slip by Smith. Superb innings, but is that the moment for Australia?",Unknown,Outside Off
47.5,"Lyon to Gill, no run",â€¢,"this one grips, from around off stump, he does well to keep it down in front of short leg",Short,Off Stump
47.4,"Lyon to Gill, no run",â€¢,"that's a good line, just outside off, hint of turn and defended",Unknown,Outside Off
47.3,"Lyon to Pujara, 3 runs",3,"nicely timed off the pads as he flicks through square leg, too straight from Lyon",Unknown,Off Stump
47.2,"Lyon to Pujara, no run",â€¢,"comes down the pitch as he does so often, played back to Lyon",Unknown,Unknown
47.1,"Lyon to Gill, 1 run",1,"on the pads, pushed through square leg",Unknown,Leg Stump
46.6,"Hazlewood to Pujara, no run",â€¢,"hint of shape in at the stumps, full length, blocked",Full,Unknown
46.5,"Hazlewood to Pujara, no run",â€¢,"full at off stump, 137kph, defended",Full,Off Stump
46.4,"Hazlewood to Pujara, no run",â€¢,"full and straight, defended",Full,Unknown
46.3,"Hazlewood to Gill, 1 run",1,"back of a length, straight, worked in front of square on the leg side",Good,Leg Stump
46.2,"Hazlewood to Gill, no run",â€¢,"left alone, very full outside off, was probably there for the drive",Full,Outside Off
46.1,"Hazlewood to Gill, no run",â€¢,"full outside off, played to mid-on",Full,Outside Off
45.6,"Starc to Pujara, FOUR runs",4,"and now it's Pujara's turn, what an over for India, short outside off from over the wicket, upper cut down to third man. 20 runs off the over. Did they just take the Power Surge?",Short,Outside Off
45.5,"Starc to Pujara, no run",â€¢,"speared down the leg side, don't think went in cleanly for Paine",Unknown,Leg Stump
45.4,"Starc to Gill, 1 run",1,"back over the wicket, short of a length outside leg, tucked to deep square leg",Good,Leg Stump
45.4,"Starc to Gill, (no ball) FOUR runs",5nb,"another boundary! What batting...Starc goes short again, Gill swivels on a pull through midwicket, keeping it along the ground this time well in front of square. And it's a no-ball",Short,Unknown
45.3,"Starc to Gill, FOUR runs",4,"and now down to third man! Short outside off, upper cuts it over the slips/gully area and wide of third man",Short,Outside Off
45.2,"Starc to Gill, SIX runs",6,"pulled all the way! Gill takes on the short ball this time, didn't try to keep this one down, and got plenty of it as it flies over deep square leg. Into the 80s",Short,Leg Stump
45.1,"Starc to Gill, no run",â€¢,"round the wicket, short of a length, punched into midwicket",Good,Unknown
44.6,"Hazlewood to Pujara, no run",â€¢,"short, down the leg side, he gets inside the line",Short,Leg Stump
44.5,"Hazlewood to Pujara, no run",â€¢,"full at off stump, 137kph, defended",Full,Off Stump
44.4,"Hazlewood to Pujara, no run",â€¢,"short of a length, back into position straightaway, works his off his hip to leg gully",Good,Outside Off
44.3,"Hazlewood to Pujara, no run",â€¢,"ouch! This hammers into Pujara's arm, just above the elbow, as he allows the ball to hit him",Unknown,Unknown
44.2,"Hazlewood to Pujara, no run",â€¢,"back of a length at off stump, 137kph, defended",Good,Off Stump
44.1,"Hazlewood to Gill, 1 run",1,"full at the stumps, worked into the leg side",Full,Leg Stump
43.6,"Starc to Pujara, no run",â€¢,"a bouncer across off stump 141kph, Pujara sways out of the line",Short,Off Stump
43.5,"Starc to Pujara, no run",â€¢,"short again, defended on the back foot",Short,Unknown
43.4,"Starc to Pujara, FOUR runs",4,"back over the wicket, short outside off, Pujara throws everything at it with an upper cut over the off side",Short,Outside Off
43.3,"Starc to Pujara, no run",â€¢,"fuller, outside off, 144kph and left alone",Full,Outside Off
43.2,"Starc to Pujara, no run",â€¢,"on off stump, back of a length, defended to cover",Good,Outside Off
43.1,"Starc to Pujara, no run",â€¢,"round the wicket, short of a length in at leg stump, fended backward of square...might have taken glove again",Good,Leg Stump
42.6,"Cummins to Gill, 2 byes",2b,"very short, Paine palms it away",Short,Unknown
42.5,"Cummins to Gill, no run",â€¢,"short again, over middle and leg, not too far from gloves or body as Gill lets it go over his shoulder",Short,Middle Stump
42.4,"Cummins to Gill, no run",â€¢,"goes for the full one, gets it a bit wrong, pitches beyond the batting crease wide outside off...a few smiles from the Australians",Full,Outside Off
42.3,"Cummins to Gill, no run",â€¢,"three in a row, ducks underneath the short ball",Short,Unknown
42.2,"Cummins to Gill, no run",â€¢,"and again, a bouncer which he ducks",Short,Unknown
42.1,"Cummins to Gill, no run",â€¢,"goes underneath a bouncer, 142kph",Short,Unknown
41.6,"Starc to Pujara, no run",â€¢,"a bouncer angled over leg stump, comfortably over Pujara's back",Short,Leg Stump
41.5,"Starc to Pujara, no run",â€¢,"short on off stump, stands and plays this down by his feet",Short,Off Stump
41.4,"Starc to Pujara, FOUR runs",4,"put away handsomely, short outside off, takes advantage with a square drive off the back foot through point",Short,Outside Off
41.3,"Starc to Pujara, no run",â€¢,"short of a length, defended on the back foot",Good,Unknown
41.2,"Starc to Gill, 1 run",1,tapped square into the leg side,Unknown,Leg Stump
41.1,"Starc to Gill, no run",â€¢,"round the wicket, short over leg stump, this whistles through to Paine as Gill largely pulls out of the aggressive stroke",Short,Leg Stump
40.6,"Cummins to Pujara, no run",â€¢,"back of a length, straight, defended.",Good,Unknown
40.5,"Cummins to Pujara, no run",â€¢,"fuller, at the stumps, flicked to mid-on. Pujara brings up another century",Full,Unknown
40.4,"Cummins to Pujara, no run",â€¢,"short of a length, 143kph, on the back foot and defends",Good,Unknown
40.3,"Cummins to Pujara, no run",â€¢,"this pops from back of a length, takes the splice as he defends, bottom hand comes off the bat",Good,Off Stump
40.2,"Cummins to Pujara, 2 runs",2,"short of a length at the body, worked around the corner wide of leg gully and he sprints (sort of) back for the second",Good,Outside Off
40.1,"Cummins to Pujara, no run",â€¢,"a bouncer, ducks underneath",Short,Unknown
39.6,"Starc to Pujara, 1 run",1,"back of a length outside off, opens the face into backward point so he'll be facing Cummins again",Good,Outside Off
39.5,"Starc to Gill, 1 run",1,"short of a length, angled in at leg stump, gets over this one and swivel-pulls to long leg",Good,Leg Stump
39.4,"Starc to Gill, no run",â€¢,"even shorter this time, outside off, and he opts to leave it alone...what a contest",Short,Outside Off
39.3,"Starc to Gill, 2 runs",2,"short again, top edged over deep square! Harris is in quite a way off the boundary and this looped over his head",Short,Off Stump
39.2,"Starc to Gill, FOUR runs",4,"hammered away! What a stroke...short outside off, Gill latches on and pulls through wide mid-on",Good,Outside Off
39.1,"Starc to Gill, no run",â€¢,"round the wicket, short of a length outside off, punched to cover",Good,Outside Off
38.6,"Cummins to Pujara, no run",â€¢,"this one is shorter, he's on the back foot, takes the bottom hand off the bat as he defends",Short,Off Stump
38.5,"Cummins to Pujara, no run",â€¢,"back of a length, straight, defended to mid-on",Good,Unknown
38.4,"Cummins to Pujara, no run",â€¢,"fuller, at the stumps, gets himself just about forward",Full,Unknown
38.3,"Cummins to Pujara, no run",â€¢,"back of a length at middle, 140kph, defended to the on side",Good,Middle Stump
38.2,"Cummins to Gill, 1 run",1,"goes after this short one, not entirely in control as he hooks, gets it down to long leg",Short,Leg Stump
38.2,"Cummins to Gill, (no ball)",1nb,"very short this time, flies miles over Gill...a very, very late call of no-ball",Short,Unknown
38.1,"Cummins to Gill, no run",â€¢,starts with a bouncer that angles over leg stump,Short,Leg Stump
37.6,"Starc to Pujara, no run",â€¢,"big appeal for caught behind, not given. Australia have a bit of a discussion and decide not to review. It's short and angling down leg, and Pujara looks to ride the bounce and tuck it away fine. Past his bat and brushes him on the side of the body on the way to the keeper",Short,Leg Stump
37.5,"Starc to Pujara, no run",â€¢,"shortish on off stump, rides the bounce and defends into the covers",Good,Outside Off
37.4,"Starc to Pujara, no run",â€¢,"back of a length on middle stump, defended into the on side",Good,Middle Stump
37.3,"Starc to Gill, 1 run",1,"short, gets up to chest height, angling into the body, plays a short-arm pull down to  backward square leg",Short,Leg Stump
37.2,"Starc to Gill, SIX runs",6,"another bouncer, but this one's outside off and he's uppercut that quite deliberately and hit it all the way over the third man boundary",Short,Outside Off
37.1,"Starc to Gill, no run",â€¢,"bouncer over the stumps, ducks and gets under it",Short,Unknown
36.6,"Cummins to Pujara, no run",â€¢,"length ball angling into the stumps, gets right into position to block it away",Good,Unknown
36.5,"Cummins to Pujara, no run",â€¢,"ouch, this one hits him on the chest. Hops to ride the bounce, and almost deliberately lets the ball hit him, moving his gloves out of the way",Unknown,Unknown
36.4,"Cummins to Pujara, 4 byes",4b,"aother bouncer, and this one climbs steeply, above the ducking Pujara and beyond the reach of the jumping Paine behind the stumps",Short,Unknown
36.3,"Cummins to Pujara, no run",â€¢,"fullish now, on off stump, good stride forward to defend into the short extra-cover region",Full,Outside Off
36.2,"Cummins to Pujara, no run",â€¢,"back of a length, angling into the stumps, and it jags back with extra bounce to hit Pujara's thigh pad after zipping past his hurried defensive jab",Good,Leg Stump
36.1,"Cummins to Gill, 1 run",1,"takes on the shoulder-high short ball, manages to keep his pull down to deep backward square leg",Short,Leg Stump
35.6,"Starc to Pujara, no run",â€¢,"back of a length, angling into middle stump, rides the bounce and blocks it back to the bowler",Good,Middle Stump
35.5,"Starc to Pujara, no run",â€¢,"shortish outside off, hops again and defends to short cover",Good,Outside Off
35.4,"Starc to Pujara, no run",â€¢,"short outside off, and this one keeps low. Pujara had both feet off the ground to ride the (expected) bounce and play the square cut, and the ball sneaks under his bat",Short,Outside Off
35.3,"Starc to Gill, 1 run",1,"short, angling into leg stump, pulled to deep backward square leg. Two fielders on that boundary, by the way. One at fine leg as well",Short,Leg Stump
35.2,"Starc to Gill, no run",â€¢,"shortish, close to off stump, hops up and punches firmly to short cover, who's stationed quite square",Good,Outside Off
35.1,"Starc to Gill, no run",â€¢,"bouncer to start, Gill ducks comfortably under it",Short,Unknown
34.6,"Cummins to Pujara, no run",â€¢,"back of a length outside off, left alone. Really tough over to have gotten through",Good,Outside Off
34.5,"Cummins to Pujara, no run",â€¢,"shortish, gets up to chest height over middle and leg, rides the bounce well and defends with soft hands into the leg side",Short,Middle Stump
34.4,"Cummins to Pujara, no run",â€¢,"appeal for caught behind as Pujara gets awkwardly closed off against another short ball. This one hits him on the chest, not far from his gloves",Short,Off Stump
34.3,"Cummins to Pujara, no run",â€¢,"another bouncer from Cummins, angling sharply inwards and following Pujara, and again he gets into a closed-off position while ducking it. This time he's hit on the back",Short,Off Stump
34.2,"Cummins to Pujara, no run",â€¢,"back of a length on off stump, lets it come on and defends to midwicket",Good,Off Stump
34.1,"Cummins to Pujara, no run",â€¢,"back of a length on off stump, defended into the off side",Good,Off Stump
33.6,"Lyon to Gill, no run",â€¢,"flat one turning sharply down leg, left alone",Good,Leg Stump
33.5,"Lyon to Gill, no run",â€¢,"nicely flighted at a quick pace on off stump, skips out and blocks into the on side",Unknown,Off Stump
33.4,"Lyon to Gill, no run",â€¢,"flat one turns sharply down the leg side, left alone",Good,Leg Stump
33.3,"Lyon to Gill, no run",â€¢,"nice length on middle and leg, gets forward to clip to midwicket",Good,Middle Stump
33.2,"Lyon to Gill, no run",â€¢,"back of a length on leg stump, goes deep in his crease to work it to backward square leg",Good,Leg Stump
33.1,"Lyon to Gill, no run",â€¢,"tossed up, outside leg again, stretches out and kicks it away",Full,Leg Stump
32.6,"Cummins to Pujara, no run",â€¢,"short again, rising steeply over off stump, sways out of the way and keeps his hands down below the ball",Short,Off Stump
32.5,"Cummins to Pujara, no run",â€¢,"yikes, that's smacked him on the helmet. We're beginning to see the first signs of the inconsistent bounce we saw yesterday. Bouncer, and it  doesn't get up quite as high as Pujara expects. It's quick too, and he's got both feet off the ground and is in no position to duck out of the way. Hits the left side of his helmet, towards the back. He looks okay, but the physio will now come out to do a concussion check.",Short,Off Stump
32.4,"Cummins to Pujara, 2 runs",2,"calls twotwotwo as soon as he plays this, and gets it. Length ball angling into the stumps, clipped just wide of mid-on",Good,Outside Off
32.3,"Cummins to Pujara, no run",â€¢,"short, rising ball in the corridor, and that's superbly played. Gets on his toes, rides the bounce, and keeps it down into the point region with soft hands",Short,Outside Off
32.2,"Cummins to Pujara, no run",â€¢,"length ball on off stump, defended to midwicket, meeting the ball right under his eyes",Good,Off Stump
32.1,"Cummins to Pujara, no run",â€¢,"back of a length close to off stump, lets it come on and dabs towards the point region, looking for one, but the backward point fielder moves quickly to deny him",Good,Outside Off
31.6,"Lyon to Gill, no run",â€¢,"flat length ball on middle and leg, defended towards short leg",Good,Middle Stump
31.5,"Lyon to Gill, 2 runs",2,"back of a length, leg-stumpish, goes back and whips it to deep midwicket",Good,Leg Stump
31.4,"Lyon to Gill, no run",â€¢,"flat length ball on leg stump, goes back and clips firmly to short leg, and the ball bounces up and hits the fielder, Wade, on the chest",Good,Leg Stump
31.3,"Lyon to Gill, no run",â€¢,"flat length ball on leg stump, swept firmly to backward square leg. A couple of feet either side of the man and that was four. They're tempting him to attempt that shot",Good,Leg Stump
31.2,"Lyon to Gill, no run",â€¢,"tossed up on off stump, gets a stride forward to block to mid-off",Full,Off Stump
31.1,"Lyon to Gill, no run",â€¢,"offers his pad to another ball pitched outside leg. This one's slower, and turns more, beats everyone including the keeper and leg slip. Ah, looks like he did get some pad on it, so dead ball is the signal",Unknown,Outside Off
30.6,"Cummins to Pujara, no run",â€¢,"full, angling into off stump, good stride forward to block it back to the bowler",Full,Off Stump
30.5,"Cummins to Pujara, no run",â€¢,"back of a length, slightly wider, left alone",Good,Outside Off
30.4,"Cummins to Pujara, no run",â€¢,"length ball, angling in towards off stump, and that's a leave on length. It bounced over the stumps, pretty much, maybe just an inch or two wide of off stump",Good,Outside Off
30.3,"Cummins to Pujara, no run",â€¢,"full, angling into off stump, blocked back towards the bowler",Full,Off Stump
30.2,"Cummins to Pujara, no run",â€¢,"full, angling into off and middle, clipped towards mid-on",Full,Off Stump
30.1,"Cummins to Pujara, no run",â€¢,"bouncer, angling in over the stumps and not rising too steeply. Ducks down, eyes off the ball, and he's hit on the front bicep",Short,Off Stump
29.6,"Lyon to Gill, no run",â€¢,"flat, speared down on a line just outside leg stump. Padded away again",Good,Leg Stump
29.5,"Lyon to Gill, no run",â€¢,"flat and full, angling across to off stump, gets on the front foot to defend into the off side",Full,Off Stump
29.4,"Lyon to Gill, no run",â€¢,"back of a length on off stump, goes back to punch to extra-cover",Good,Outside Off
29.3,"Lyon to Gill, no run",â€¢,"flat on off stump, goes on the back foot to defend it back to the bowler",Good,Off Stump
29.2,"Lyon to Gill, no run",â€¢,"once again, outside leg, and Gill offers his pad again and the ball turns past it, down the leg side",Unknown,Off Stump
29.1,"Lyon to Gill, no run",â€¢,"Flat length ball, pads it away. He can do that easily because this pitched outside leg stump",Good,Leg Stump
28.6,"Hazlewood to Pujara, no run",â€¢,"bouncer over off stump, ducks low and evades it",Short,Off Stump
28.5,"Hazlewood to Pujara, no run",â€¢,"length ball outside off, left alone",Good,Outside Off
28.4,"Hazlewood to Pujara, no run",â€¢,"back of a length on middle and off, defended back towards the bowler",Good,Off Stump
28.3,"Hazlewood to Gill, 3 runs",3,"full, angling into middle stump, and Gill clips it away wide of mid-on. Slightly overpitched from Hazlewood",Full,Outside Off
28.2,"Hazlewood to Gill, no run",â€¢,"back of a length, a little tighter on off stump, gets behind the line to block it back to the bowler",Good,Off Stump
28.1,"Hazlewood to Gill, 2 runs",2,"back of a length, close to off stump, punched firmly into the cover region and he brings up an outstanding half-century. He's looked in absolutely no trouble at all today",Good,Outside Off
27.6,"Lyon to Pujara, no run",â€¢,"a bit quicker and straighter, gets out of his crease again to clip around the corner to backward square leg",Unknown,Leg Stump
27.5,"Lyon to Pujara, no run",â€¢,"tossed up slow outside off, steps out and kicks it away. This one pitched too wide to be threatening the stumps, I think, but Lyon belts out an appeal nonetheless",Full,Outside Off
27.4,"Lyon to Pujara, no run",â€¢,"a little wider in line, and a bit quicker too. Gets a stretch forward to defend, and the ball goes on straight. In the end he leaves it alone, pulling his bat out of the way quickly",Short,Outside Off
27.3,"Lyon to Pujara, no run",â€¢,"flighted delivery outside off, steps out and whips to square midwicket. There's a straighter short midwicket too",Short,Outside Off
